Transaction Name,Transaction Name URL,Organization Name,Organization Name URL,Funding Type,Money Raised,Money Raised Currency,Money Raised (in USD),Announced Date,Funding Stage,Pre-Money Valuation,Pre-Money Valuation Currency,Pre-Money Valuation (in USD),Equity Only Funding,Organization Description,Diversity Spotlight,Organization Industries,Organization Location,Organization Website,Organization Revenue Range,Total Funding Amount,Total Funding Amount Currency,Total Funding Amount (in USD),Funding Status,Number of Funding Rounds,Lead Investors,Investor Names,Number of Investors,Number of Partner Investors,CB Rank (Funding Round)
Grant - TeiaCare,https://www.crunchbase.com/funding_round/teiacare-grant--9873439f,TeiaCare,https://www.crunchbase.com/organization/teiacare,Grant,5000,EUR,5832,2018-05-30,,,,,No,TeiaCare provides digital health solutions for elderly care management.,,"Artificial Intelligence (AI), Health Care, InsurTech, Machine Learning","Milano, Lombardia, Italy, Europe",http://teiacare.com,Less than $1M,3902000,EUR,4182067,Seed,7,Innovami,Innovami,1,,"382,083"
Grant - DataScience Service GmbH,https://www.crunchbase.com/funding_round/data-science-service-grant--9c87f5af,DataScience Service GmbH,https://www.crunchbase.com/organization/data-science-service,Grant,71429,EUR,85652,2018-05-01,,,,,No,Data Science Service is a Professional Automated Property Valuation.,,"Analytics, Artificial Intelligence (AI), Information Technology, Real Estate","Vienna, Wien, Austria, Europe",https://www.datascience-service.at/,,71429,EUR,85652,,1,,EASME - EU Executive Agency for SMEs,1,,"382,327"
Grant - SweepTEQ,https://www.crunchbase.com/funding_round/sweepteq-grant--b479f165,SweepTEQ,https://www.crunchbase.com/organization/sweepteq,Grant,3819,USD,3819,2018-02-01,,,,,No,SweepTEQ autonomously detects and collects debris at and around airport airfields via smart rovers with AI-enabled cameras.,,"Aerospace, Artificial Intelligence (AI)","London, England, United Kingdom, Europe",https://www.sweepteq.com/,,30432,USD,30432,Seed,4,,,,,"382,386"
Pre Seed Round - Daoura,https://www.crunchbase.com/funding_round/citytech-f275-pre-seed--ba3dcf2d,Daoura,https://www.crunchbase.com/organization/citytech-f275,Pre-Seed,40000,USD,40000,2018-05-04,Seed,,,,Yes,Daoura is a company that aims to make public services around the world better and more efficient through artificial intelligence.,,"Artificial Intelligence (AI), Information Services, Information Technology, Machine Learning, Smart Building, Smart Cities","São Paulo, Sao Paulo, Brazil, South America",http://daoura.ai/en/,$1M to $10M,275000,USD,275000,Seed,4,Start-Up Chile,Start-Up Chile,1,,"397,440"
Angel Round - Vimbel,https://www.crunchbase.com/funding_round/vimbel-angel--02fb6866,Vimbel,https://www.crunchbase.com/organization/vimbel,Angel,25000,USD,25000,2018-08-22,Seed,,,,Yes,Vimbel is an all-in-one toolbox utilizing machine learning through productivity and collaboration tools.,"Black Founded, Black Led, Hispanic / Latine Founded, Hispanic / Latine Led","Collaboration, Enterprise Software, File Sharing, Machine Learning, Messaging, Productivity Tools, Project Management, SaaS, Scheduling, Video Conferencing","Atlanta, Georgia, United States, North America",https://www.vimbel.com,Less than $1M,75000,USD,75000,Seed,2,,,,,"397,472"
Non Equity Assistance - Atexto,https://www.crunchbase.com/funding_round/atexto-non-equity-assistance--60d45e0b,Atexto,https://www.crunchbase.com/organization/atexto,Non-equity Assistance,25000,USD,25000,2018-10-01,,,,,No,Atexto is the voice data solution the world needs to get rid of keyboards and adopt voice interfaces.,"Hispanic / Latine Founded, Women Founded","Artificial Intelligence (AI), Biometrics, Call Center, Cloud Data Services, Crowdsourcing, Data Integration, Data Visualization, Developer Platform, Machine Learning, Speech Recognition","San Francisco, California, United States, North America",https://atexto.com,$1M to $10M,1128000,USD,1128000,Seed,4,NUMA New York,NUMA New York,1,,"646,757"
Pre Seed Round - Spocket,https://www.crunchbase.com/funding_round/spocket-pre-seed--25462472,Spocket,https://www.crunchbase.com/organization/spocket,Pre-Seed,120000,USD,120000,2018-01-22,Seed,,,,Yes,"Dropshipping marketplace serving 40,000 merchants",,"Computer, E-Commerce, Machine Learning, Marketplace, Software","Vancouver, British Columbia, Canada, North America",https://spocket.co,$1M to $10M,1820000,USD,1820000,Seed,3,Techstars,Techstars,1,1,"398,910"
Pre Seed Round - Luna Connect,https://www.crunchbase.com/funding_round/luna-connect-pre-seed--c1e3c92e,Luna Connect,https://www.crunchbase.com/organization/luna-connect,Pre-Seed,30000,EUR,34758,2018-08-22,Seed,,,,Yes,Luna Connect is a technology platform that profitably delivers the digital efficiencies that borrowers expect.,,"Artificial Intelligence (AI), Consumer Software, Financial Services, Information Technology, Software","Galway, Galway, Ireland, Europe",https://lunaconnect.io/,Less than $1M,30000,EUR,34758,Seed,3,NDRC,NDRC,1,,"400,732"
Pre Seed Round - Blink Identity,https://www.crunchbase.com/funding_round/blink-identity-pre-seed--0debe0f3,Blink Identity,https://www.crunchbase.com/organization/blink-identity,Pre-Seed,120000,USD,120000,2018-02-05,Seed,,,,Yes,Privacy preserving face recognition technology for personalized customer experiences and increased venue safety.,"Women Founded, Women Led","Artificial Intelligence (AI), Biometrics, Computer Vision, Facial Recognition, Hardware, Information Technology, Machine Learning, Physical Security, Software","Austin, Texas, United States, North America",https://www.blinkidentity.com,Less than $1M,1620000,USD,1620000,Seed,2,,Techstars,1,1,"580,172"
Seed Round - Humanising Autonomy,https://www.crunchbase.com/funding_round/blink-humanising-autonomy-seed--b744cfcf,Humanising Autonomy,https://www.crunchbase.com/organization/blink-humanising-autonomy,Seed,120000,USD,120000,2018-07-16,Seed,,,,Yes,Humanising Autonomy is building the global standard for human machine interactions.,,"Artificial Intelligence (AI), Automotive, Autonomous Vehicles, Computer Vision, Human Computer Interaction, Machine Learning","London, England, United Kingdom, Europe",https://www.humanisingautonomy.com/,$1M to $10M,17248235,USD,17248235,Early Stage Venture,9,,Techstars,1,1,"325,030"
Pre Seed Round - Expediente Azul,https://www.crunchbase.com/funding_round/expediente-azul-pre-seed--d51a1262,Expediente Azul,https://www.crunchbase.com/organization/expediente-azul,Pre-Seed,100000,USD,100000,2018-03-18,Seed,,,,Yes,Expediente Azul offers a tool for financial institutions to scale sales by automatically gathering all required information from customers.,,"Artificial Intelligence (AI), Banking, Document Management, Document Preparation, Financial Services, FinTech, InsurTech, SaaS, Sales Automation","Guadalajara, Jalisco, Mexico, North America",http://expedienteazul.com,$1M to $10M,274000,USD,274000,Seed,6,,Startupbootcamp,1,,"653,380"
Grant - Samay,https://www.crunchbase.com/funding_round/respira-labs-grant--3e844a47,Samay,https://www.crunchbase.com/organization/respira-labs,Grant,25000,USD,25000,2018-12-05,,,,,No,AI patch platform for COPD diagnosis and management,"Hispanic / Latine Founded, Hispanic / Latine Led, Women Founded, Women Led","Artificial Intelligence (AI), Health Diagnostics, Machine Learning, Wearables","Mountain View, California, United States, North America",http://www.samayhealth.com,$1M to $10M,4877275,USD,4877275,Seed,18,,VentureWell,1,,"654,549"
Seed Round - Augmented Radar Imaging,https://www.crunchbase.com/funding_round/augmented-radar-imaging-seed--6fccbaeb,Augmented Radar Imaging,https://www.crunchbase.com/organization/augmented-radar-imaging,Seed,120000,USD,120000,2018-08-22,Seed,,,,Yes,Augmented Radar Imaging delivers radar and advanced machine learning algorithms to power autonomous vehicles and warehouse robots.,,"Artificial Intelligence (AI), Augmented Reality, Image Recognition, Machine Learning, Warehouse Automation","Los Altos, California, United States, North America",https://augmentedradar.com/#,Less than $1M,120000,USD,120000,Seed,2,,"Floodgate, Revel Partners, Y Combinator",3,,"317,103"
Seed Round - Cogilex R&D Inc.,https://www.crunchbase.com/funding_round/cogilex-r-d-inc-seed--76aaabd2,Cogilex R&D Inc.,https://www.crunchbase.com/organization/cogilex-r-d-inc,Seed,1000,USD,1000,2018-09-08,Seed,50000000,USD,50000000,Yes,We Create AI Voice Chatbots to Improve Health Care,,"Artificial Intelligence (AI), Chatbot, Health Care, Information Technology, Machine Learning, Natural Language Processing","Montréal, Quebec, Canada, North America",http://www.cogilex.com/,,1000,USD,1000,Seed,1,,,,,"467,584"
Seed Round - Basking.io,https://www.crunchbase.com/funding_round/basking-automation-seed--5ed2582c,Basking.io,https://www.crunchbase.com/organization/basking-automation,Seed,120000,USD,120000,2018-09-10,Seed,,,,Yes,Basking.io is an AI & WiFi-based workplace occupancy analytics platform.,,"Analytics, Artificial Intelligence (AI), Location Based Services, Real Estate, SaaS, Software","Berlin, Berlin, Germany, Europe",http://basking.io,,120000,USD,120000,Seed,3,Techstars,Techstars,1,1,"656,574"
Grant - Cypheme,https://www.crunchbase.com/funding_round/cypheme-grant--11afd094,Cypheme,https://www.crunchbase.com/organization/cypheme,Grant,71429,EUR,85652,2018-05-01,,,,,No,Cypheme is an artificial intelligence capable of detecting counterfeit products by analyzing the product's packaging.,Women Founded,"Artificial Intelligence (AI), B2B, Machine Learning, Security","Mountain View, California, United States, North America",http://www.cypheme.com,$1M to $10M,1271429,EUR,1392003,Seed,3,,EASME - EU Executive Agency for SMEs,1,,"657,357"
Angel Round - enabot,https://www.crunchbase.com/funding_round/enabot-angel--6a523932,enabot,https://www.crunchbase.com/organization/enabot,Angel,500000,CNY,75467,2018-07-01,Seed,,,,Yes,Enabot is an intelligent robot development company that makes robot-like devices with wheels.,,"Artificial Intelligence (AI), Information Services, Robotics","Shenzhen, Guangdong, China, Asia",http://www.enabot.com,Less than $1M,575467,USD,575467,Seed,2,,UnityVC,1,,"657,752"
Pre Seed Round - Big.Jobs,https://www.crunchbase.com/funding_round/eureca-pre-seed--2e18f2f2,Big.Jobs,https://www.crunchbase.com/organization/eureca,Pre-Seed,100000,USD,100000,2018-09-05,Seed,,,,Yes,Big.Jobs provides copilot hiring services to assist with employment.,,"Artificial Intelligence (AI), Recruiting, SaaS","Bengaluru, Karnataka, India, Asia",https://big.jobs,,215000,USD,215000,Seed,3,Antler,Antler,1,,"658,012"
Pre Seed Round - Digital Commerce Intelligence,https://www.crunchbase.com/funding_round/digital-commerce-intelligence-pre-seed--edf6118d,Digital Commerce Intelligence,https://www.crunchbase.com/organization/digital-commerce-intelligence,Pre-Seed,100000,SGD,72892,2018-10-01,Seed,,,,Yes,"Digital Commerce Intelligence is an AI-driven eCommerce Market Research platform for Brands, currently in Southeast Asia and soon globally",,"Analytics, Artificial Intelligence (AI), Big Data, Data Mining, E-Commerce, Predictive Analytics","Singapore, Central Region, Singapore, Asia",https://dci.ai,$1M to $10M,2000000,SGD,1441831,Seed,3,,,,,"618,537"
Grant - FireVisor,https://www.crunchbase.com/funding_round/firevisor-systems-pte-ltd-grant--a939535d,FireVisor,https://www.crunchbase.com/organization/firevisor-systems-pte-ltd,Grant,10000,SGD,7469,2018-05-31,,,,,No,FireVisor provide AI powered software platform that understands manufacturing data to reduce the cost of product failure.,,"Artificial Intelligence (AI), Industrial Automation, Machine Learning, Manufacturing, Software","Singapore, Central Region, Singapore, Asia",http://firevisor.com,$1M to $10M,1385000,SGD,1028306,Seed,5,NUS Enterprise,NUS Enterprise,1,,"470,389"
Grant - Bloomfield Robotics,https://www.crunchbase.com/funding_round/bloomfield-robotics-grant--2ff6c174,Bloomfield Robotics,https://www.crunchbase.com/organization/bloomfield-robotics,Grant,50000,USD,50000,2018-09-06,,,,,No,Bloomfield Robotics assesses the health and performance of plants one plant at a time using deep learning and portable cameras.,,"Agriculture, AgTech, Artificial Intelligence (AI), Farming, Horticulture, Information Services, Life Science, Machine Learning, Predictive Analytics","Pittsburgh, Pennsylvania, United States, North America",https://bloomfield.ai,$1M to $10M,15907684,USD,15907684,Early Stage Venture,12,,National Grape Research Alliance,1,,"620,083"
Equity Crowdfunding - Curaite,https://www.crunchbase.com/funding_round/curaite-equity-crowdfunding--745ad162,Curaite,https://www.crunchbase.com/organization/curaite,Equity Crowdfunding,19117,USD,19117,2018-10-06,,,,,Yes,Curaite is a social media marketing platform.,,"Artificial Intelligence (AI), Machine Learning, Marketing Automation, Social Media Marketing","Santa Monica, California, United States, North America",http://www.curaite.co,,19117,USD,19117,,1,,,,,"650,507"
Pre Seed Round - Treevia - Forest Technologies,https://www.crunchbase.com/funding_round/treevia-pre-seed--191a1849,Treevia - Forest Technologies,https://www.crunchbase.com/organization/treevia,Pre-Seed,400000,BRL,123016,2018-03-01,Seed,,,,Yes,Treevia is literally connecting forests around the world into the internet to ensure more sustainable use of natural resources.,,"Agriculture, AgTech, Artificial Intelligence (AI), Environmental Engineering, Forestry, GreenTech, Hardware, Internet of Things, Machine Learning, Predictive Analytics","São José Dos Campos, Sao Paulo, Brazil, South America",https://treevia.com.br/,Less than $1M,2240000,BRL,669148,Seed,6,,,,,"472,110"
Pre Seed Round - Leal Health,https://www.crunchbase.com/funding_round/trialjectory-pre-seed--ce3cf264,Leal Health,https://www.crunchbase.com/organization/trialjectory,Pre-Seed,20000,USD,20000,2018-07-09,Seed,,,,Yes,Leal is the leading AI-powered treatment decision support platform that democratizes patient access to cancer treatments,"Women Founded, Women Led","Artificial Intelligence (AI), Clinical Trials, Communities, Health Care, Marketplace, SaaS","New York, New York, United States, North America",https://www.leal.health,$1M to $10M,27719988,USD,27719988,Early Stage Venture,4,,ICONYC labs,1,,"472,916"
Pre Seed Round - Nivelat,https://www.crunchbase.com/funding_round/nivelat-pre-seed--74876ccb,Nivelat,https://www.crunchbase.com/organization/nivelat,Pre-Seed,60000000,CLP,87974,2018-10-09,Seed,,,,Yes,"Nivelat is a result-driven learning platform for companies. We use AI, Gamification, and Microlearning to impact business KPIs.",,"Artificial Intelligence (AI), Corporate Training, E-Learning, EdTech, Education, Gamification, Machine Learning, Software, Training","Santiago, Region Metropolitana, Chile, South America",https://www.nivelat.com/,$1M to $10M,160000000,CLP,233820,Seed,3,CORFO,CORFO,1,,"621,833"
Pre Seed Round - Bungee Tech,https://www.crunchbase.com/funding_round/bungee-pre-seed--3008a19e,Bungee Tech,https://www.crunchbase.com/organization/bungee,Pre-Seed,100000,USD,100000,2018-06-01,Seed,,,,Yes,Bungee Tech places the power of ready-to-use competitive intelligence in the hands of any business through high-quality data and analytics.,,"Analytics, Artificial Intelligence (AI), Data Mining, Data Visualization, Enterprise Software, SaaS","Bellevue, Washington, United States, North America",https://bungeetech.com,$10M to $50M,3000000,USD,3000000,Seed,2,SkyDeck Berkeley,SkyDeck Berkeley,1,,"622,675"
Seed Round - Pink Of View,https://www.crunchbase.com/funding_round/pink-of-view-seed--0ee2f15c,Pink Of View,https://www.crunchbase.com/organization/pink-of-view,Seed,25000,USD,25000,2018-01-01,Seed,2000000,USD,2000000,Yes,Pink Of View operates as a predictive indicator for risk management of breast cancer driven by machine learning.,,"Health Care, Hospital, Machine Learning, Personal Health","Kefár Saba, HaMerkaz, Israel, Asia",https://pinkofview.com/,,25000,USD,25000,Seed,1,,Michal Efrat Zarfati,1,,"478,382"
Grant - OneWatt,https://www.crunchbase.com/funding_round/onewatt-grant--59e0d3fe,OneWatt,https://www.crunchbase.com/organization/onewatt,Grant,71429,EUR,83304,2018-08-01,,,,,No,"OneWatt is an AI company providing a non-invasive, non-contact predictive motor health maintenance system using sound. ",,"Artificial Intelligence (AI), Industrial Automation, Internet of Things, Machine Learning, Predictive Analytics, Software","Amsterdam, Noord-Holland, The Netherlands, Europe",https://www.onewatt.eu,,71429,EUR,83304,Seed,2,,EASME - EU Executive Agency for SMEs,1,,"480,028"
