"from";"to";"full";"share.from.full";"binary";"share.from.bin";"pc";"thmax";"thmaxpc";"expected";"untapped";"linkrca";"prio";"dutch.reg"
"NL32";"NL11";5;0,532;3;1,163;0,010687;161;0,0120681241862449;3,3876431403208;0,387643140320802;0,885571435873233;"Life sciences - Biotechnology";"west"
"NL32";"UKE4";1;0,106;1;0,388;0,003562;154,5;0,0115809017812102;3,2508749390035;2,2508749390035;0,307609495524467;"Life sciences - Biotechnology";"west"
"NL32";"DEA4";2;0,213;1;0,388;0,003562;201;0,0150664159095355;4,22929360996572;3,22929360996572;0,236446104768807;"Life sciences - Biotechnology";"west"
"NL32";"ES52";1;0,106;1;0,388;0,003562;174,5;0,0130800476428555;3,67170017382596;2,67170017382596;0,27235339288556;"Life sciences - Biotechnology";"west"
"NL32";"UKI1";2;0,213;1;0,388;0,003562;357,5;0,0267972322769102;7,52225107245147;6,52225107245147;0,132938928835049;"Life sciences - Biotechnology";"west"
"NL32";"DK03";2;0,213;1;0,388;0,003562;150,5;0,0112810726088811;3,16670989203901;2,16670989203901;0,315785163179602;"Life sciences - Biotechnology";"west"
"NL32";"BE33";1;0,106;1;0,388;0,003562;182;0,0136422273409725;3,82950963688439;2,82950963688439;0,261130038783133;"Life sciences - Biotechnology";"west"
"NL32";"NL34";1;0,106;1;0,388;0,003562;139;0,010419063738435;2,9247353820161;1,9247353820161;0,341911273802375;"Life sciences - Biotechnology";"west"
"NL32";"UKJ2";2;0,213;1;0,388;0,003562;166;0,0124429106516562;3,49284944902642;2,49284944902642;0,286299199147772;"Life sciences - Biotechnology";"west"
"NL32";"NL13";1;0,106;1;0,388;0,003562;140;0,0104940210315173;2,94577664375722;1,94577664375722;0,339469050418073;"Life sciences - Biotechnology";"west"
"NL32";"UKG1";1;0,106;1;0,388;0,003562;134;0,0100442772730237;2,81952907331048;1,81952907331048;0,35466915715321;"Life sciences - Biotechnology";"west"
"NL32";"NL12";1;0,106;1;0,388;0,003562;144,5;0,0108313288503875;3,04046232159227;2,04046232159227;0,328897349886022;"Life sciences - Biotechnology";"west"
"NL32";"ES62";3;0,319;1;0,388;0,003562;145,5;0,0109062861434698;3,0615035833334;2,0615035833334;0,326636887000207;"Life sciences - Biotechnology";"west"
"NL32";"NL21";2;0,213;1;0,388;0,003562;137;0,0102691491522705;2,88265285853385;1,88265285853385;0,346902679259344;"Life sciences - Biotechnology";"west"
"NL31";"UKH1";6;0,314;4;1,133;0,01425;467,5;0,0350425345159595;9,836789863975;5,836789863975;0,406636723495445;"Life sciences - Biotechnology";"west"
"NL31";"DE13";2;0,105;2;0,567;0,007125;335,5;0,0251481718291004;7,05934331414676;5,05934331414676;0,28331247128781;"Life sciences - Biotechnology";"west"
"NL31";"CH03";18;0,943;2;0,567;0,007125;515;0,0386030059373672;10,8362497966783;8,83624979667834;0,18456569731468;"Life sciences - Biotechnology";"west"
"NL31";"NL33";140;7,338;28;7,932;0,099747;368;0,027584283854274;7,74318432073326;-20,2568156792667;3,61608336314903;"Life sciences - Biotechnology";"west"
"NL31";"DE21";1;0,052;1;0,283;0,003562;718,5;0,0538568150796084;15,1181465609969;14,1181465609969;0,0661456744029647;"Life sciences - Biotechnology";"west"
"NL31";"FR82";2;0,105;1;0,283;0,003562;313;0,0234616327347494;6,5859149249715;5,5859149249715;0,151839191880288;"Life sciences - Biotechnology";"west"
"NL31";"FR10";7;0,367;3;0,85;0,010687;751,5;0,0563304057513232;15,8125081984539;12,8125081984539;0,18972322179054;"Life sciences - Biotechnology";"west"
"NL31";"NL32";185;9,696;35;9,915;0,124684;305,5;0,0228994530366324;6,42810546191308;-28,5718945380869;5,44483910654192;"Life sciences - Biotechnology";"west"
"NL31";"BE23";23;1,205;4;1,133;0,01425;373,5;0,0279965489662265;7,85891126030944;3,85891126030944;0,508976354040484;"Life sciences - Biotechnology";"west"
"NL31";"DE30";11;0,577;11;3,116;0,039186;464;0,0347801839901716;9,76314544788107;-1,23685455211893;1,12668607250826;"Life sciences - Biotechnology";"west"
"NL31";"NL41";70;3,669;18;5,099;0,064123;281;0,0210629993561169;5,91259454925556;-12,0874054507444;3,04434877954997;"Life sciences - Biotechnology";"west"
"NL31";"NL22";37;1,939;10;2,833;0,035624;249,5;0,0187018446240255;5,24979480441019;-4,75020519558981;1,90483635505131;"Life sciences - Biotechnology";"west"
"NL31";"FR71";7;0,367;2;0,567;0,007125;394;0,029533173474413;8,29025712600246;6,29025712600246;0,241247040906244;"Life sciences - Biotechnology";"west"
"NL31";"BE10";11;0,577;4;1,133;0,01425;295,5;0,0221498801058097;6,21769284450184;2,21769284450184;0,643325442416652;"Life sciences - Biotechnology";"west"
"NL31";"BE24";1;0,052;1;0,283;0,003562;329;0,0246609494240656;6,92257511282947;5,92257511282947;0,14445491507152;"Life sciences - Biotechnology";"west"
"NL31";"SE11";6;0,314;2;0,567;0,007125;320;0,0239863337863252;6,73320375715936;4,73320375715936;0,297035419115813;"Life sciences - Biotechnology";"west"
"NL31";"DE92";5;0,262;3;0,85;0,010687;275,5;0,0206507342441644;5,79686760967938;2,79686760967938;0,517520875410492;"Life sciences - Biotechnology";"west"
"NL31";"DEB3";36;1,887;4;1,133;0,01425;434;0,0325314651977036;9,13190759564738;5,13190759564738;0,43802458118461;"Life sciences - Biotechnology";"west"
"NL31";"DE71";2;0,105;1;0,283;0,003562;536;0,0401771090920948;11,2781162932419;10,2781162932419;0,0886672892883025;"Life sciences - Biotechnology";"west"
"NL31";"DK01";96;5,031;10;2,833;0,035624;617;0,0462486498317584;12,9824584942729;2,98245849427289;0,770270130608268;"Life sciences - Biotechnology";"west"
"NL31";"NL42";2;0,105;2;0,567;0,007125;259;0,019413938908307;5,44968679095086;3,44968679095086;0,366993568019538;"Life sciences - Biotechnology";"west"
"NL31";"DEA1";1;0,052;1;0,283;0,003562;452;0,0338806964731844;9,51065030698759;8,51065030698759;0,105145281102943;"Life sciences - Biotechnology";"west"
"NL31";"DEA2";4;0,21;1;0,283;0,003562;484;0,0362793298518169;10,1839706827035;9,18397068270353;0,0981935269804342;"Life sciences - Biotechnology";"west"
"NL31";"ES30";2;0,105;1;0,283;0,003562;303,5;0,0227495384504678;6,38602293843083;5,38602293843083;0,156591983718386;"Life sciences - Biotechnology";"west"
"NL31";"NL31";1104;57,862;156;44,193;0,555734;353;0,02645992445804;7,42756539461642;-148,572434605384;21,0028443658094;"Life sciences - Biotechnology";"west"
"NL31";"AT22";6;0,314;1;0,283;0,003562;223;0,0167154763573454;4,69220136827043;3,69220136827043;0,213119583222108;"Life sciences - Biotechnology";"west"
"NL31";"BE31";6;0,314;1;0,283;0,003562;237,5;0,0178023571070383;4,99729966351671;3,99729966351671;0,20010807182539;"Life sciences - Biotechnology";"west"
"NL31";"ES51";4;0,21;1;0,283;0,003562;337;0,0252606077687238;7,09090520675845;6,09090520675845;0,14102571827457;"Life sciences - Biotechnology";"west"
"NL31";"DK04";8;0,419;1;0,283;0,003562;269,5;0,0202009904856708;5,67062003923265;4,67062003923265;0,176347558658739;"Life sciences - Biotechnology";"west"
"NL31";"UKJ1";3;0,157;2;0,567;0,007125;545,5;0,0408892033763763;11,4780082797826;9,47800827978259;0,174246258693053;"Life sciences - Biotechnology";"west"
"NL31";"UKJ4";2;0,105;1;0,283;0,003562;192,5;0,0144292789183363;4,05044288516618;3,05044288516618;0,246886582122235;"Life sciences - Biotechnology";"west"
"NL31";"FR30";4;0,21;1;0,283;0,003562;232,5;0,0174275706416269;4,8920933548111;3,8920933548111;0,204411471219485;"Life sciences - Biotechnology";"west"
"NL31";"BE25";2;0,105;1;0,283;0,003562;221;0,0165655617711809;4,65011884478818;3,65011884478818;0,215048267233168;"Life sciences - Biotechnology";"west"
"NL31";"DE27";5;0,262;2;0,567;0,007125;211,5;0,0158534674868993;4,45022685824751;2,45022685824751;0,449415291333618;"Life sciences - Biotechnology";"west"
"NL31";"NL23";22;1,153;3;0,85;0,010687;189;0,0141669283925483;3,97679846907225;0,976798469072246;0,754375667595717;"Life sciences - Biotechnology";"west"
"NL31";"NL11";9;0,472;4;1,133;0,01425;208,5;0,0156285956076525;4,38710307302414;0,387103073024144;0,911763396806334;"Life sciences - Biotechnology";"west"
"NL31";"LU00";1;0,052;1;0,283;0,003562;200,5;0,0150289372629944;4,21877297909516;3,21877297909516;0,237035745927831;"Life sciences - Biotechnology";"west"
"NL31";"DEA4";4;0,21;1;0,283;0,003562;248,5;0,0186268873309432;5,22875354266906;4,22875354266906;0,191250169249618;"Life sciences - Biotechnology";"west"
"NL31";"UKF2";6;0,314;1;0,283;0,003562;198,5;0,0148790226768299;4,17669045561291;3,17669045561291;0,239424015408212;"Life sciences - Biotechnology";"west"
"NL31";"FR81";3;0,157;1;0,283;0,003562;268,5;0,0201260331925885;5,64957877749152;4,64957877749152;0,177004346586704;"Life sciences - Biotechnology";"west"
"NL31";"ES52";5;0,262;5;1,416;0,017812;222;0,0166405190642631;4,6711601065293;-0,328839893470695;1,07039790672365;"Life sciences - Biotechnology";"west"
"NL31";"ES53";2;0,105;2;0,567;0,007125;187;0,0140170138063838;3,93471594559;1,93471594559;0,508295904369306;"Life sciences - Biotechnology";"west"
"NL31";"FR42";2;0,105;2;0,567;0,007125;282;0,0211379566491991;5,93363581099668;3,93363581099668;0,337061468500214;"Life sciences - Biotechnology";"west"
"NL31";"ITI4";3;0,157;1;0,283;0,003562;271;0,0203134264252942;5,70218193184433;4,70218193184433;0,175371465160628;"Life sciences - Biotechnology";"west"
"NL31";"DEA5";2;0,105;1;0,283;0,003562;247,5;0,0185519300378609;5,20771228092794;4,20771228092794;0,192022897206182;"Life sciences - Biotechnology";"west"
"NL31";"DK03";8;0,419;1;0,283;0,003562;198;0,0148415440302887;4,16616982474235;3,16616982474235;0,240028621507728;"Life sciences - Biotechnology";"west"
"NL31";"FR26";1;0,052;1;0,283;0,003562;189;0,0141669283925483;3,97679846907225;2,97679846907225;0,251458555865239;"Life sciences - Biotechnology";"west"
"NL31";"SE12";1;0,052;1;0,283;0,003562;258,5;0,0193764602617659;5,43916616008029;4,43916616008029;0,183851710091026;"Life sciences - Biotechnology";"west"
"NL31";"NL34";2;0,105;1;0,283;0,003562;186,5;0,0139795351598427;3,92419531471944;2,92419531471944;0,254829313986757;"Life sciences - Biotechnology";"west"
"NL31";"NL13";3;0,157;3;0,85;0,010687;187,5;0,0140544924529249;3,94523657646056;0,945236576460561;0,760410672936483;"Life sciences - Biotechnology";"west"
"NL31";"NL12";8;0,419;3;0,85;0,010687;192;0,0143918002717951;4,03992225429562;1,03992225429562;0,742588547789534;"Life sciences - Biotechnology";"west"
"NL31";"ES11";3;0,157;1;0,283;0,003562;191;0,0143168429787129;4,01888099255449;3,01888099255449;0,248825481981833;"Life sciences - Biotechnology";"west"
"NL31";"FI1C";1;0,052;1;0,283;0,003562;209,5;0,0157035529007348;4,40814433476527;3,40814433476527;0,226852826055037;"Life sciences - Biotechnology";"west"
"NL31";"NL21";3;0,157;1;0,283;0,003562;184,5;0,0138296205736781;3,88211279123719;2,88211279123719;0,257591691374147;"Life sciences - Biotechnology";"west"
"NL23";"NL33";1;1,389;1;4;0,003562;204;0,0152912877887823;4,29241739518909;3,29241739518909;0,232968956169265;"Life sciences - Biotechnology";"west"
"NL23";"NL32";6;8,333;4;16;0,01425;141,5;0,0106064569711407;2,9773385363689;-1,0226614636311;1,34348175430474;"Life sciences - Biotechnology";"west"
"NL23";"NL41";2;2,778;1;4;0,003562;117;0,00877000329062517;2,46182762371139;1,46182762371139;0,40620228255154;"Life sciences - Biotechnology";"west"
"NL23";"NL22";18;25;2;8;0,007125;85,5;0,00640884855853378;1,79902787886602;-0,200972121133984;1,11171151014106;"Life sciences - Biotechnology";"west"
"NL23";"NL31";22;30,556;3;12;0,010687;189;0,0141669283925483;3,97679846907225;0,976798469072246;0,754375667595717;"Life sciences - Biotechnology";"west"
"NL23";"UKJ1";2;2,778;1;4;0,003562;381,5;0,0285962073108846;8,02724135423842;7,02724135423842;0,124575798318559;"Life sciences - Biotechnology";"west"
"NL23";"DE27";4;5,556;2;8;0,007125;47,5;0,00356047142140765;0,999459932703342;-1,00054006729666;2,0010807182539;"Life sciences - Biotechnology";"west"
"NL23";"NL23";10;13,889;6;24;0,021374;25;0,00187393232705666;0,526031543528075;-5,47396845647193;11,4061600940472;"Life sciences - Biotechnology";"west"
"NL23";"NL11";1;1,389;1;4;0,003562;44,5;0,00333559954216085;0,936336147479973;-0,0636638525200267;1,06799251816922;"Life sciences - Biotechnology";"west"
"NL23";"DE25";4;5,556;2;8;0,007125;56;0,00419760841260692;1,17831065750289;-0,821689342497112;1,69734525209036;"Life sciences - Biotechnology";"west"
"NL23";"NL13";1;1,389;1;4;0,003562;23,5;0,00176149638743326;0,49446965091639;-0,50553034908361;2,02236881100128;"Life sciences - Biotechnology";"west"
"NL23";"UKG1";1;1,389;1;4;0,003562;17,5;0,00131175262893966;0,368222080469652;-0,631777919530348;2,71575240334458;"Life sciences - Biotechnology";"west"
"NL33";"DK03";1;0,329;1;1,389;0,015896;205,5;0,171839983944877;10,8104533899722;9,81045338997224;0,0925030582831612;"CO2 vrije elektriciteit";"west"
"NL33";"DK04";6;1,974;2;2,778;0,031791;414,5;0,346606682944777;21,8050264240559;19,8050264240559;0,0917219709393951;"CO2 vrije elektriciteit";"west"
"NL33";"DK05";1;0,329;1;1,389;0,015896;122,5;0,102435026925779;6,44418754390073;5,44418754390073;0,155178599813793;"CO2 vrije elektriciteit";"west"
"NL33";"NL33";286;94,079;63;87,5;1,001431;72;0,0602067097033147;3,78760410743553;-59,2123958925645;16,6332061675409;"CO2 vrije elektriciteit";"west"
"NL33";"NL41";7;2,303;2;2,778;0,031791;45;0,0376291935645717;2,36725256714721;0,367252567147205;0,844861265652873;"CO2 vrije elektriciteit";"west"
"NL33";"DK01";1;0,329;1;1,389;0,015896;96,5;0,0806937150884704;5,07644161621567;4,07644161621567;0,196988378001965;"CO2 vrije elektriciteit";"west"
"NL33";"NL31";1;0,329;1;1,389;0,015896;44,5;0,0372110914138542;2,34094976084557;1,34094976084557;0,427177044431228;"CO2 vrije elektriciteit";"west"
"NL33";"NL42";1;0,329;1;1,389;0,015896;52,5;0,0439007258253336;2,76179466167174;1,76179466167174;0,362083399565517;"CO2 vrije elektriciteit";"west"
"NL31";"DEG0";1;3,704;1;5,882;0,015896;15,5;0,0129611666722414;0,815386995350704;-0,184613004649296;1,2264115146574;"CO2 vrije elektriciteit";"west"
"NL31";"NL33";1;3,704;1;5,882;0,015896;44,5;0,0372110914138542;2,34094976084557;1,34094976084557;0,427177044431228;"CO2 vrije elektriciteit";"west"
"NL31";"BE23";1;3,704;1;5,882;0,015896;27,5;0,0229956182894605;1,44665434658996;0,446654346589959;0,691250126443259;"CO2 vrije elektriciteit";"west"
"NL31";"DE93";1;3,704;1;5,882;0,015896;28,5;0,0238318225908954;1,49925995919323;0,49925995919323;0,666995736041742;"CO2 vrije elektriciteit";"west"
"NL31";"DE94";1;3,704;1;5,882;0,015896;142;0,11874101080376;7,46999698966451;6,46999698966451;0,13386886251542;"CO2 vrije elektriciteit";"west"
"NL31";"DEA2";1;3,704;1;5,882;0,015896;34,5;0,028849048399505;1,81489363481286;0,814893634812857;0,5509964775997;"CO2 vrije elektriciteit";"west"
"NL31";"BE21";1;3,704;1;5,882;0,015896;22;0,0183964946315684;1,15732347727197;0,157323477271967;0,864062658054074;"CO2 vrije elektriciteit";"west"
"NL31";"NL31";4;14,815;2;11,765;0,031791;17;0,0142154731243938;0,894295414255611;-1,10570458574439;2,23639746790466;"CO2 vrije elektriciteit";"west"
"NL31";"NL42";4;14,815;1;5,882;0,015896;25;0,0209051075358732;1,31514031508178;0,315140315081781;0,760375139087585;"CO2 vrije elektriciteit";"west"
"NL31";"NL22";8;29,63;4;23,529;0,063583;22;0,0183964946315684;1,15732347727197;-2,84267652272803;3,4562506322163;"CO2 vrije elektriciteit";"west"
"NL31";"NL32";3;11,111;2;11,765;0,031791;20,5;0,017142188179416;1,07841505836706;-0,92158494163294;1,85457350996972;"CO2 vrije elektriciteit";"west"
"NL31";"NL23";1;3,704;1;5,882;0,015896;11,5;0,00961634946650166;0,604964544937619;-0,395035455062381;1,6529894327991;"CO2 vrije elektriciteit";"west"
"NL32";"ES51";3;2,703;2;8,333;0,031791;58,5;0,0489179516339432;3,07742833729137;1,07742833729137;0,649893281271441;"CO2 vrije elektriciteit";"west"
"NL32";"DK03";9;8,108;6;25;0,095374;181,5;0,151771080710439;9,54791868749373;3,54791868749373;0,628409205857509;"CO2 vrije elektriciteit";"west"
"NL32";"UKJ1";2;1,802;1;4,167;0,015896;34,5;0,028849048399505;1,81489363481286;0,814893634812857;0,5509964775997;"CO2 vrije elektriciteit";"west"
"NL32";"NL31";3;2,703;2;8,333;0,031791;20,5;0,017142188179416;1,07841505836706;-0,92158494163294;1,85457350996972;"CO2 vrije elektriciteit";"west"
"NL32";"NL22";6;5,405;2;8,333;0,031791;25,5;0,0213232096865906;1,34144312138342;-0,658556878616584;1,49093164526978;"CO2 vrije elektriciteit";"west"
"NL32";"NL32";87;78,378;10;41,667;0,158957;24;0,0200689032344382;1,26253470247851;-8,73746529752149;7,92057436549568;"CO2 vrije elektriciteit";"west"
"NL32";"NL23";1;0,901;1;4,167;0,015896;15;0,0125430645215239;0,789084189049068;-0,210915810950932;1,26729189847931;"CO2 vrije elektriciteit";"west"
"NL23";"DEG0";1;11,111;1;16,667;0,015896;10;0,00836204301434927;0,526056126032712;-0,473943873967288;1,90093784771896;"CO2 vrije elektriciteit";"west"
"NL23";"ES51";2;22,222;1;16,667;0,015896;49,5;0,0413921129210289;2,60397782386193;1,60397782386193;0,384027848024033;"CO2 vrije elektriciteit";"west"
"NL23";"DEA2";1;11,111;1;16,667;0,015896;29;0,0242499247416129;1,52556276549487;0,525562765494866;0,655495809558263;"CO2 vrije elektriciteit";"west"
"NL23";"NL31";1;11,111;1;16,667;0,015896;11,5;0,00961634946650166;0,604964544937619;-0,395035455062381;1,6529894327991;"CO2 vrije elektriciteit";"west"
"NL23";"NL22";3;33,333;1;16,667;0,015896;16,5;0,0137973709736763;0,867992607953975;-0,132007392046025;1,1520835440721;"CO2 vrije elektriciteit";"west"
"NL23";"NL32";1;11,111;1;16,667;0,015896;15;0,0125430645215239;0,789084189049068;-0,210915810950932;1,26729189847931;"CO2 vrije elektriciteit";"west"
"NL33";"AT34";2;1,869;1;2,941;0,028474;41;0,100144109816565;3,51706113675777;2,51706113675777;0,284328296016445;"Verduurzaming bouwsector";"west"
"NL33";"DE14";2;1,869;1;2,941;0,028474;37,5;0,0915952223932;3,21682421044918;2,21682421044918;0,310865603644647;"Verduurzaming bouwsector";"west"
"NL33";"NL41";14;13,084;5;14,706;0,142369;121;0,295547250922059;10,3796194523827;5,3796194523827;0,481713228788193;"Verduurzaming bouwsector";"west"
"NL33";"SE12";4;3,738;1;2,941;0,028474;27;0,065948560123104;2,31611343152341;1,31611343152341;0,431757782839787;"Verduurzaming bouwsector";"west"
"NL33";"DE27";2;1,869;1;2,941;0,028474;30;0,07327617791456;2,57345936835935;1,57345936835935;0,388582004555809;"Verduurzaming bouwsector";"west"
"NL33";"NL33";66;61,682;17;50;0,484055;34;0,0830463349698346;2,91658728414059;-14,0834127158594;5,82873006833713;"Verduurzaming bouwsector";"west"
"NL33";"NL31";1;0,935;1;2,941;0,028474;22,5;0,05495713343592;1,93009452626951;0,93009452626951;0,518109339407745;"Verduurzaming bouwsector";"west"
"NL33";"NL22";7;6,542;2;5,882;0,056948;30;0,07327617791456;2,57345936835935;0,573459368359346;0,777164009111617;"Verduurzaming bouwsector";"west"
"NL33";"ITI1";3;2,804;1;2,941;0,028474;20;0,0488507852763733;1,71563957890623;0,715639578906231;0,582873006833713;"Verduurzaming bouwsector";"west"
"NL33";"ITI2";1;0,935;1;2,941;0,028474;18,5;0,0451869763806453;1,58696661048826;0,586966610488264;0,630132980360771;"Verduurzaming bouwsector";"west"
"NL33";"NL23";3;2,804;1;2,941;0,028474;18;0,043965706748736;1,54407562101561;0,544075621015608;0,647636674259681;"Verduurzaming bouwsector";"west"
"NL33";"NL42";2;1,869;2;5,882;0,056948;24;0,058620942331648;2,05876749468748;0,0587674946874772;0,971455011389522;"Verduurzaming bouwsector";"west"
"NL31";"NL41";2;8,696;1;9,091;0,028474;109,5;0,267458049388144;9,39312669451161;8,39312669451161;0,106460823165975;"Verduurzaming bouwsector";"west"
"NL31";"DE25";4;17,391;1;9,091;0,028474;55;0,134339659510027;4,71800884199214;3,71800884199214;0,211953820666805;"Verduurzaming bouwsector";"west"
"NL31";"NL33";1;4,348;1;9,091;0,028474;22,5;0,05495713343592;1,93009452626951;0,93009452626951;0,518109339407745;"Verduurzaming bouwsector";"west"
"NL31";"NL31";5;21,739;3;27,273;0,085421;11;0,0268679319020053;0,943601768398427;-2,05639823160157;3,17930731000207;"Verduurzaming bouwsector";"west"
