"Province";"Industry";"Relatedness.Density";"Complexity";"Employment..US.";"Wage..US.";"Education..US.";"RCA";"sbi08";"omschr";"Relatedness.Density..5d.";"RCA..5d."
"Noord-Brabant";" Insurance, reinsurance and pension funding, except compulsory social security ";39,75;80,88;NA;NA;NA;0,65;6520;"Herverzekering";38,6;0
"Noord-Brabant";" Insurance, reinsurance and pension funding, except compulsory social security ";39,75;80,88;NA;NA;NA;0,65;65303;"Beroepspensioenfondsen";39,12;0
"Noord-Brabant";" Insurance, reinsurance and pension funding, except compulsory social security ";39,75;80,88;NA;NA;NA;0,65;65121;"Schadeverzek. (geen zorg)";41,29;0,2
"Noord-Brabant";" Insurance, reinsurance and pension funding, except compulsory social security ";39,75;80,88;NA;NA;NA;0,65;65301;"Bedrijfstakpensioenfondsen";42,99;0
"Noord-Brabant";" Insurance, reinsurance and pension funding, except compulsory social security ";39,75;80,88;NA;NA;NA;0,65;65112;"Naturaverzekeringen";41,05;1,01
"Noord-Brabant";" Insurance, reinsurance and pension funding, except compulsory social security ";39,75;80,88;NA;NA;NA;0,65;65309;"Overige pensioenfondsen";37,43;0,16
"Noord-Brabant";" Insurance, reinsurance and pension funding, except compulsory social security ";39,75;80,88;NA;NA;NA;0,65;65113;"Spaarkassen";44,03;0
"Noord-Brabant";" Insurance, reinsurance and pension funding, except compulsory social security ";39,75;80,88;NA;NA;NA;0,65;65111;"Levensverzekeringen (geen herverzekering)";39,32;0,63
"Zeeland";" Insurance, reinsurance and pension funding, except compulsory social security ";30,1;80,88;NA;NA;NA;0,5;65302;"Ondernemingspensioenfondsen en -spaarfondsen";26,14;0
"Zeeland";" Insurance, reinsurance and pension funding, except compulsory social security ";30,1;80,88;NA;NA;NA;0,5;65113;"Spaarkassen";45,14;46,15
"Zeeland";" Insurance, reinsurance and pension funding, except compulsory social security ";30,1;80,88;NA;NA;NA;0,5;65111;"Levensverzekeringen (geen herverzekering)";24,4;0,01
"Zeeland";" Insurance, reinsurance and pension funding, except compulsory social security ";30,1;80,88;NA;NA;NA;0,5;65301;"Bedrijfstakpensioenfondsen";29,44;0,02
"Zeeland";" Insurance, reinsurance and pension funding, except compulsory social security ";30,1;80,88;NA;NA;NA;0,5;65112;"Naturaverzekeringen";25,91;0
"Zeeland";" Insurance, reinsurance and pension funding, except compulsory social security ";30,1;80,88;NA;NA;NA;0,5;65309;"Overige pensioenfondsen";28,69;0,54
"Zeeland";" Insurance, reinsurance and pension funding, except compulsory social security ";30,1;80,88;NA;NA;NA;0,5;65121;"Schadeverzek. (geen zorg)";29,06;0,38
"Zeeland";" Insurance, reinsurance and pension funding, except compulsory social security ";30,1;80,88;NA;NA;NA;0,5;6520;"Herverzekering";27,21;0
"Zeeland";" Insurance, reinsurance and pension funding, except compulsory social security ";30,1;80,88;NA;NA;NA;0,5;65303;"Beroepspensioenfondsen";28,67;0
"Zeeland";" Insurance, reinsurance and pension funding, except compulsory social security ";30,1;80,88;NA;NA;NA;0,5;65122;"Zorgverzekeringen";34,3;2,16
"Limburg";" Land transport and transport via pipelines ";41,62;13,65;NA;NA;NA;1,18;4941;"Goederenvervoer over de weg (geen verhuizingen)";42,21;1,26
"Limburg";" Land transport and transport via pipelines ";41,62;13,65;NA;NA;NA;1,18;4920;"Goederenvervoer per spoor";31,96;0,03
"Limburg";" Land transport and transport via pipelines ";41,62;13,65;NA;NA;NA;1,18;49392;"Streekvervoer per bus, tram en metro";31,47;0
"Limburg";" Land transport and transport via pipelines ";41,62;13,65;NA;NA;NA;1,18;49393;"Geregeld besloten busvervoer";31,85;0,54
"Limburg";" Land transport and transport via pipelines ";41,62;13,65;NA;NA;NA;1,18;4932;"Vervoer per taxi";42,59;1,22
"Limburg";" Land transport and transport via pipelines ";41,62;13,65;NA;NA;NA;1,18;4910;"Personenvervoer per spoor (geen tram of metro)";33,08;0,87
"Limburg";" Land transport and transport via pipelines ";41,62;13,65;NA;NA;NA;1,18;4950;"Transport via pijpleidingen";42,38;3,4
"Limburg";" Land transport and transport via pipelines ";41,62;13,65;NA;NA;NA;1,18;49391;"Ongeregeld besloten busvervoer";44,4;1,42
"Limburg";" Land transport and transport via pipelines ";41,62;13,65;NA;NA;NA;1,18;4942;"Verhuisvervoer";34,71;0,9
"Limburg";" Land transport and transport via pipelines ";41,62;13,65;NA;NA;NA;1,18;4931;"Openbaar vervoer binnen steden";38,3;1,67
"Noord-Brabant";" Land transport and transport via pipelines ";55,61;13,65;NA;NA;NA;1,15;49391;"Ongeregeld besloten busvervoer";47,9;1,01
"Noord-Brabant";" Land transport and transport via pipelines ";55,61;13,65;NA;NA;NA;1,15;4950;"Transport via pijpleidingen";41,79;0
"Noord-Brabant";" Land transport and transport via pipelines ";55,61;13,65;NA;NA;NA;1,15;4910;"Personenvervoer per spoor (geen tram of metro)";41,36;0,68
"Noord-Brabant";" Land transport and transport via pipelines ";55,61;13,65;NA;NA;NA;1,15;4931;"Openbaar vervoer binnen steden";40,14;0,51
"Noord-Brabant";" Land transport and transport via pipelines ";55,61;13,65;NA;NA;NA;1,15;4920;"Goederenvervoer per spoor";40,38;0,02
"Noord-Brabant";" Land transport and transport via pipelines ";55,61;13,65;NA;NA;NA;1,15;4942;"Verhuisvervoer";39,63;0,84
"Noord-Brabant";" Land transport and transport via pipelines ";55,61;13,65;NA;NA;NA;1,15;49393;"Geregeld besloten busvervoer";38,56;0,25
"Noord-Brabant";" Land transport and transport via pipelines ";55,61;13,65;NA;NA;NA;1,15;4932;"Vervoer per taxi";47,33;1,02
"Noord-Brabant";" Land transport and transport via pipelines ";55,61;13,65;NA;NA;NA;1,15;4941;"Goederenvervoer over de weg (geen verhuizingen)";54,28;1,4
"Noord-Brabant";" Land transport and transport via pipelines ";55,61;13,65;NA;NA;NA;1,15;49392;"Streekvervoer per bus, tram en metro";42,01;0,74
"Zeeland";" Land transport and transport via pipelines ";38,46;13,65;NA;NA;NA;0,88;4950;"Transport via pijpleidingen";30,02;0
"Zeeland";" Land transport and transport via pipelines ";38,46;13,65;NA;NA;NA;0,88;4942;"Verhuisvervoer";26,52;0,51
"Zeeland";" Land transport and transport via pipelines ";38,46;13,65;NA;NA;NA;0,88;4910;"Personenvervoer per spoor (geen tram of metro)";23,52;0,23
"Zeeland";" Land transport and transport via pipelines ";38,46;13,65;NA;NA;NA;0,88;4920;"Goederenvervoer per spoor";27,2;0
"Zeeland";" Land transport and transport via pipelines ";38,46;13,65;NA;NA;NA;0,88;49392;"Streekvervoer per bus, tram en metro";32,45;1,05
"Zeeland";" Land transport and transport via pipelines ";38,46;13,65;NA;NA;NA;0,88;4941;"Goederenvervoer over de weg (geen verhuizingen)";34,14;1,04
"Zeeland";" Land transport and transport via pipelines ";38,46;13,65;NA;NA;NA;0,88;49391;"Ongeregeld besloten busvervoer";34,34;0,96
"Zeeland";" Land transport and transport via pipelines ";38,46;13,65;NA;NA;NA;0,88;4932;"Vervoer per taxi";30,43;0,86
"Zeeland";" Land transport and transport via pipelines ";38,46;13,65;NA;NA;NA;0,88;4931;"Openbaar vervoer binnen steden";29,08;0,47
"Zeeland";" Land transport and transport via pipelines ";38,46;13,65;NA;NA;NA;0,88;49393;"Geregeld besloten busvervoer";25,34;0,28
"Limburg";" Legal and accounting activities ";27,32;96,88;3163681;60,48;14,9;0,69;69202;"Accountants-administratieconsulenten";31,3;0,54
"Limburg";" Legal and accounting activities ";27,32;96,88;3163681;60,48;14,9;0,69;69201;"Registeraccountants";38,5;1,2
"Limburg";" Legal and accounting activities ";27,32;96,88;3163681;60,48;14,9;0,69;69105;"Octrooibureaus";32,95;0,09
"Limburg";" Legal and accounting activities ";27,32;96,88;3163681;60,48;14,9;0,69;69209;"Overige administratiekantoren";31,65;0,27
"Limburg";" Legal and accounting activities ";27,32;96,88;3163681;60,48;14,9;0,69;69203;"Boekhoudkantoren";33,84;0,78
"Limburg";" Legal and accounting activities ";27,32;96,88;3163681;60,48;14,9;0,69;69101;"Advocatenkantoren, bewindvoerders en curatoren";31,59;0,68
"Limburg";" Legal and accounting activities ";27,32;96,88;3163681;60,48;14,9;0,69;69204;"Belastingconsulenten";31,5;0,65
"Limburg";" Legal and accounting activities ";27,32;96,88;3163681;60,48;14,9;0,69;69103;"Notariskantoren";36,58;0,92
"Limburg";" Legal and accounting activities ";27,32;96,88;3163681;60,48;14,9;0,69;69102;"Rechtskundige adviesbureaus";31,46;0,79
"Limburg";" Legal and accounting activities ";27,32;96,88;3163681;60,48;14,9;0,69;69104;"Deurwaarderskantoren";36,12;0,87
"Noord-Brabant";" Legal and accounting activities ";36,05;96,88;3163681;60,48;14,9;0,9;69209;"Overige administratiekantoren";42,08;0,68
"Noord-Brabant";" Legal and accounting activities ";36,05;96,88;3163681;60,48;14,9;0,9;69203;"Boekhoudkantoren";44,15;1,14
"Noord-Brabant";" Legal and accounting activities ";36,05;96,88;3163681;60,48;14,9;0,9;69103;"Notariskantoren";42,17;0,91
"Noord-Brabant";" Legal and accounting activities ";36,05;96,88;3163681;60,48;14,9;0,9;69202;"Accountants-administratieconsulenten";40,35;0,82
"Noord-Brabant";" Legal and accounting activities ";36,05;96,88;3163681;60,48;14,9;0,9;69204;"Belastingconsulenten";38,37;0,61
"Noord-Brabant";" Legal and accounting activities ";36,05;96,88;3163681;60,48;14,9;0,9;69104;"Deurwaarderskantoren";45,9;1,25
"Noord-Brabant";" Legal and accounting activities ";36,05;96,88;3163681;60,48;14,9;0,9;69102;"Rechtskundige adviesbureaus";39,25;0,82
"Noord-Brabant";" Legal and accounting activities ";36,05;96,88;3163681;60,48;14,9;0,9;69101;"Advocatenkantoren, bewindvoerders en curatoren";38,63;0,78
"Noord-Brabant";" Legal and accounting activities ";36,05;96,88;3163681;60,48;14,9;0,9;69105;"Octrooibureaus";40,32;0,3
"Noord-Brabant";" Legal and accounting activities ";36,05;96,88;3163681;60,48;14,9;0,9;69201;"Registeraccountants";47,91;1,33
"Zeeland";" Legal and accounting activities ";28,79;96,88;3163681;60,48;14,9;0,79;69203;"Boekhoudkantoren";32,15;1,08
"Zeeland";" Legal and accounting activities ";28,79;96,88;3163681;60,48;14,9;0,79;69209;"Overige administratiekantoren";29,31;0,65
"Zeeland";" Legal and accounting activities ";28,79;96,88;3163681;60,48;14,9;0,79;69105;"Octrooibureaus";28,92;0,07
"Zeeland";" Legal and accounting activities ";28,79;96,88;3163681;60,48;14,9;0,79;69101;"Advocatenkantoren, bewindvoerders en curatoren";26,1;0,6
"Zeeland";" Legal and accounting activities ";28,79;96,88;3163681;60,48;14,9;0,79;69102;"Rechtskundige adviesbureaus";22,74;0,39
"Zeeland";" Legal and accounting activities ";28,79;96,88;3163681;60,48;14,9;0,79;69103;"Notariskantoren";39,1;1,28
"Zeeland";" Legal and accounting activities ";28,79;96,88;3163681;60,48;14,9;0,79;69204;"Belastingconsulenten";25,39;0,53
"Zeeland";" Legal and accounting activities ";28,79;96,88;3163681;60,48;14,9;0,79;69202;"Accountants-administratieconsulenten";37,32;1,55
"Zeeland";" Legal and accounting activities ";28,79;96,88;3163681;60,48;14,9;0,79;69201;"Registeraccountants";28,25;0,59
"Zeeland";" Legal and accounting activities ";28,79;96,88;3163681;60,48;14,9;0,79;69104;"Deurwaarderskantoren";27,45;0,48
"Limburg";" Libraries, archives, museums and other cultural activities ";30,1;72,08;391935;108,79;14,39;0,78;91042;"Natuurbehoud";37,05;1,26
"Limburg";" Libraries, archives, museums and other cultural activities ";30,1;72,08;391935;108,79;14,39;0,78;91041;"Dieren- en plantentuinen, kinderboerderijen";35,48;0,66
"Limburg";" Libraries, archives, museums and other cultural activities ";30,1;72,08;391935;108,79;14,39;0,78;91021;"Musea";30,9;0,48
"Limburg";" Libraries, archives, museums and other cultural activities ";30,1;72,08;391935;108,79;14,39;0,78;9103;"Monumentenzorg";33,39;0,38
"Limburg";" Libraries, archives, museums and other cultural activities ";30,1;72,08;391935;108,79;14,39;0,78;91022;"Kunstgalerieën en -expositieruimten";42,56;1,99
"Limburg";" Libraries, archives, museums and other cultural activities ";30,1;72,08;391935;108,79;14,39;0,78;91019;"Overige culturele uitleencentra en openbare archieven";32,68;0,46
"Limburg";" Libraries, archives, museums and other cultural activities ";30,1;72,08;391935;108,79;14,39;0,78;91011;"Openbare bibliotheken";37,9;0,91
"Limburg";" Libraries, archives, museums and other cultural activities ";30,1;72,08;391935;108,79;14,39;0,78;91012;"Kunstuitleencentra";34,98;0,68
"Noord-Brabant";" Libraries, archives, museums and other cultural activities ";33,05;72,08;391935;108,79;14,39;0,55;91041;"Dieren- en plantentuinen, kinderboerderijen";43,36;0,41
"Noord-Brabant";" Libraries, archives, museums and other cultural activities ";33,05;72,08;391935;108,79;14,39;0,55;91021;"Musea";36,13;0,32
"Noord-Brabant";" Libraries, archives, museums and other cultural activities ";33,05;72,08;391935;108,79;14,39;0,55;91019;"Overige culturele uitleencentra en openbare archieven";36,28;0,27
"Noord-Brabant";" Libraries, archives, museums and other cultural activities ";33,05;72,08;391935;108,79;14,39;0,55;91011;"Openbare bibliotheken";44,62;0,89
"Noord-Brabant";" Libraries, archives, museums and other cultural activities ";33,05;72,08;391935;108,79;14,39;0,55;91012;"Kunstuitleencentra";44,4;1,16
"Noord-Brabant";" Libraries, archives, museums and other cultural activities ";33,05;72,08;391935;108,79;14,39;0,55;91042;"Natuurbehoud";40,56;0,47
"Noord-Brabant";" Libraries, archives, museums and other cultural activities ";33,05;72,08;391935;108,79;14,39;0,55;91022;"Kunstgalerieën en -expositieruimten";39,59;0,54
"Noord-Brabant";" Libraries, archives, museums and other cultural activities ";33,05;72,08;391935;108,79;14,39;0,55;9103;"Monumentenzorg";37,62;0,27
"Zeeland";" Libraries, archives, museums and other cultural activities ";32,05;72,08;391935;108,79;14,39;1,04;91041;"Dieren- en plantentuinen, kinderboerderijen";29,78;0,44
"Zeeland";" Libraries, archives, museums and other cultural activities ";32,05;72,08;391935;108,79;14,39;1,04;91022;"Kunstgalerieën en -expositieruimten";32,28;1,02
"Zeeland";" Libraries, archives, museums and other cultural activities ";32,05;72,08;391935;108,79;14,39;1,04;91019;"Overige culturele uitleencentra en openbare archieven";30,78;1,1
"Zeeland";" Libraries, archives, museums and other cultural activities ";32,05;72,08;391935;108,79;14,39;1,04;91021;"Musea";24,94;0,21
"Zeeland";" Libraries, archives, museums and other cultural activities ";32,05;72,08;391935;108,79;14,39;1,04;91011;"Openbare bibliotheken";43,24;1,73
"Zeeland";" Libraries, archives, museums and other cultural activities ";32,05;72,08;391935;108,79;14,39;1,04;9103;"Monumentenzorg";34,18;1,96
"Zeeland";" Libraries, archives, museums and other cultural activities ";32,05;72,08;391935;108,79;14,39;1,04;91012;"Kunstuitleencentra";38,92;1,97
"Zeeland";" Libraries, archives, museums and other cultural activities ";32,05;72,08;391935;108,79;14,39;1,04;91042;"Natuurbehoud";33,37;1,35
"Limburg";" Manufacture of basic metals ";36,18;67,9;908618;57,44;12,46;1,58;2431;"Koudtrekken van staven";35,36;0
"Limburg";" Manufacture of basic metals ";36,18;67,9;908618;57,44;12,46;1,58;2442;"Vervaardiging van aluminium";38,4;1,86
"Limburg";" Manufacture of basic metals ";36,18;67,9;908618;57,44;12,46;1,58;2443;"Vervaardiging van lood, zink en tin";35,14;0,09
"Limburg";" Manufacture of basic metals ";36,18;67,9;908618;57,44;12,46;1,58;2434;"Koudtrekken van draad";34,88;0
"Limburg";" Manufacture of basic metals ";36,18;67,9;908618;57,44;12,46;1,58;2444;"Vervaardiging van koper";36,68;0,65
"Limburg";" Manufacture of basic metals ";36,18;67,9;908618;57,44;12,46;1,58;2454;"Gieten van overige non-ferrometalen";36,46;0,44
"Limburg";" Manufacture of basic metals ";36,18;67,9;908618;57,44;12,46;1,58;2453;"Gieten van lichte metalen";47,07;4,75
"Limburg";" Manufacture of basic metals ";36,18;67,9;908618;57,44;12,46;1,58;2433;"Koudvervormen en koudfelsen";48,42;11,24
"Limburg";" Manufacture of basic metals ";36,18;67,9;908618;57,44;12,46;1,58;2445;"Vervaardiging van overige non-ferrometalen";35,88;0,29
"Limburg";" Manufacture of basic metals ";36,18;67,9;908618;57,44;12,46;1,58;2420;"Vervaardiging van stalen buizen, pijpen, holle profielen";36,99;0,79
"Limburg";" Manufacture of basic metals ";36,18;67,9;908618;57,44;12,46;1,58;2451;"Gieten van ijzer";48,39;7,15
"Limburg";" Manufacture of basic metals ";36,18;67,9;908618;57,44;12,46;1,58;2441;"Vervaardiging van edelmetalen";33,73;0,12
"Limburg";" Manufacture of basic metals ";36,18;67,9;908618;57,44;12,46;1,58;2432;"Koudwalsen van bandstaal";48,44;15,87
"Limburg";" Manufacture of basic metals ";36,18;67,9;908618;57,44;12,46;1,58;2452;"Gieten van staal";35,22;0
"Limburg";" Manufacture of basic metals ";36,18;67,9;908618;57,44;12,46;1,58;2410;"Vervaardiging van ijzer en staal en van ferrolegeringen";32,44;0,02
"Noord-Brabant";" Manufacture of basic metals ";39,63;67,9;908618;57,44;12,46;0,92;2432;"Koudwalsen van bandstaal";45,72;0
"Noord-Brabant";" Manufacture of basic metals ";39,63;67,9;908618;57,44;12,46;0,92;2451;"Gieten van ijzer";46,01;0,07
"Noord-Brabant";" Manufacture of basic metals ";39,63;67,9;908618;57,44;12,46;0,92;2444;"Vervaardiging van koper";49,71;2,08
"Noord-Brabant";" Manufacture of basic metals ";39,63;67,9;908618;57,44;12,46;0,92;2433;"Koudvervormen en koudfelsen";45,9;0,57
"Noord-Brabant";" Manufacture of basic metals ";39,63;67,9;908618;57,44;12,46;0,92;2443;"Vervaardiging van lood, zink en tin";53,12;4,69
"Noord-Brabant";" Manufacture of basic metals ";39,63;67,9;908618;57,44;12,46;0,92;2452;"Gieten van staal";45,52;0
"Noord-Brabant";" Manufacture of basic metals ";39,63;67,9;908618;57,44;12,46;0,92;2410;"Vervaardiging van ijzer en staal en van ferrolegeringen";38,68;0,14
"Noord-Brabant";" Manufacture of basic metals ";39,63;67,9;908618;57,44;12,46;0,92;2420;"Vervaardiging van stalen buizen, pijpen, holle profielen";50,51;2,33
"Noord-Brabant";" Manufacture of basic metals ";39,63;67,9;908618;57,44;12,46;0,92;2431;"Koudtrekken van staven";49,2;1,99
"Noord-Brabant";" Manufacture of basic metals ";39,63;67,9;908618;57,44;12,46;0,92;2442;"Vervaardiging van aluminium";43,13;1,25
