"prio";"reg";"from";"to";"binary.pat";"binary.pub";"NEW.binary.pub"
"Protein transition and food technology";"east-nl";"NL21";"NL32";1;NA;NA
"Protein transition and food technology";"east-nl";"NL21";"NL33";1;NA;NA
"Protein transition and food technology";"east-nl";"NL21";"NL41";1;NA;NA
"Protein transition and food technology";"east-nl";"NL21";"NL42";1;NA;NA
"Protein transition and food technology";"east-nl";"NL21";"SE22";1;NA;NA
"Protein transition and food technology";"east-nl";"NL22";"AT13";NA;1;1
"Protein transition and food technology";"east-nl";"NL22";"BE10";3;1;1
"Protein transition and food technology";"east-nl";"NL22";"BE23";2;NA;NA
"Protein transition and food technology";"east-nl";"NL22";"BE24";3;1;1
"Protein transition and food technology";"east-nl";"NL22";"BE25";3;1;1
"Protein transition and food technology";"east-nl";"NL22";"BE31";3;1;1
"Protein transition and food technology";"east-nl";"NL22";"BE32";3;1;1
"Protein transition and food technology";"east-nl";"NL22";"BE33";NA;1;1
"Protein transition and food technology";"east-nl";"NL22";"BE35";NA;1;1
"Protein transition and food technology";"east-nl";"NL22";"CH01";3;NA;NA
"Protein transition and food technology";"east-nl";"NL22";"CH03";3;1;1
"Protein transition and food technology";"east-nl";"NL22";"CH04";1;1;1
"Protein transition and food technology";"east-nl";"NL22";"CH05";NA;1;1
"Protein transition and food technology";"east-nl";"NL22";"DE24";NA;1;1
"Protein transition and food technology";"east-nl";"NL22";"DE25";NA;1;1
"Protein transition and food technology";"east-nl";"NL22";"DE30";1;NA;NA
"Protein transition and food technology";"east-nl";"NL22";"DE71";7;NA;NA
"Protein transition and food technology";"east-nl";"NL22";"DE73";1;NA;NA
"Protein transition and food technology";"east-nl";"NL22";"DEA1";1;NA;NA
"Protein transition and food technology";"east-nl";"NL22";"DED5";4;1;1
"Protein transition and food technology";"east-nl";"NL22";"DK04";1;1;1
"Protein transition and food technology";"east-nl";"NL22";"EL30";1;NA;NA
"Protein transition and food technology";"east-nl";"NL22";"ES22";NA;1;1
"Protein transition and food technology";"east-nl";"NL22";"FR10";1;NA;NA
"Protein transition and food technology";"east-nl";"NL22";"FR52";1;NA;NA
"Protein transition and food technology";"east-nl";"NL22";"FR62";1;NA;NA
"Protein transition and food technology";"east-nl";"NL22";"FR82";1;NA;NA
"Protein transition and food technology";"east-nl";"NL22";"IE02";1;NA;NA
"Protein transition and food technology";"east-nl";"NL22";"ITF3";1;NA;NA
"Protein transition and food technology";"east-nl";"NL22";"ITI4";1;NA;NA
"Protein transition and food technology";"east-nl";"NL22";"NL11";8;NA;NA
"Protein transition and food technology";"east-nl";"NL22";"NL12";3;NA;NA
"Protein transition and food technology";"east-nl";"NL22";"NL13";7;NA;NA
"Protein transition and food technology";"east-nl";"NL22";"NL21";11;NA;NA
"Protein transition and food technology";"east-nl";"NL22";"NL22";124;NA;NA
"Protein transition and food technology";"east-nl";"NL22";"NL31";63;13;13
"Protein transition and food technology";"east-nl";"NL22";"NL32";12;11;11
"Protein transition and food technology";"east-nl";"NL22";"NL33";28;13;13
"Protein transition and food technology";"east-nl";"NL22";"NL41";19;2;2
"Protein transition and food technology";"east-nl";"NL22";"NL42";9;2;2
"Protein transition and food technology";"east-nl";"NL22";"NO01";NA;2;2
"Protein transition and food technology";"east-nl";"NL22";"NO02";NA;2;2
"Protein transition and food technology";"east-nl";"NL22";"NO03";NA;2;2
"Protein transition and food technology";"east-nl";"NL22";"NO05";1;2;2
"Protein transition and food technology";"east-nl";"NL22";"NO07";NA;1;1
"Protein transition and food technology";"east-nl";"NL22";"SK01";NA;1;1
"Protein transition and food technology";"east-nl";"NL22";"SK02";NA;1;1
"Protein transition and food technology";"east-nl";"NL22";"SK03";NA;1;1
"Protein transition and food technology";"east-nl";"NL22";"SK04";NA;1;1
"Protein transition and food technology";"east-nl";"NL22";"UKJ1";3;NA;NA
"Protein transition and food technology";"east-nl";"NL23";"NL31";2;NA;NA
"Protein transition and food technology";"east-nl";"NL23";"NL32";1;NA;NA
"Protein transition and food technology";"east-nl";"NL31";"AT13";NA;1;1
"Protein transition and food technology";"east-nl";"NL31";"BE23";1;NA;NA
"Protein transition and food technology";"east-nl";"NL31";"CH01";2;NA;NA
"Protein transition and food technology";"east-nl";"NL31";"CH03";NA;1;1
"Protein transition and food technology";"east-nl";"NL31";"CH04";NA;1;1
"Protein transition and food technology";"east-nl";"NL31";"CH05";NA;1;1
"Protein transition and food technology";"east-nl";"NL31";"DE13";1;NA;NA
"Protein transition and food technology";"east-nl";"NL31";"DE24";NA;1;1
"Protein transition and food technology";"east-nl";"NL31";"DE25";NA;1;1
"Protein transition and food technology";"east-nl";"NL31";"DE27";1;NA;NA
"Protein transition and food technology";"east-nl";"NL31";"DE71";6;NA;NA
"Protein transition and food technology";"east-nl";"NL31";"DE72";1;NA;NA
"Protein transition and food technology";"east-nl";"NL31";"DE73";1;NA;NA
"Protein transition and food technology";"east-nl";"NL31";"DEA1";1;NA;NA
"Protein transition and food technology";"east-nl";"NL31";"DED5";12;1;1
"Protein transition and food technology";"east-nl";"NL31";"DK04";1;NA;NA
"Protein transition and food technology";"east-nl";"NL31";"ES51";2;NA;NA
"Protein transition and food technology";"east-nl";"NL31";"FR10";3;NA;NA
"Protein transition and food technology";"east-nl";"NL31";"FR30";5;NA;NA
"Protein transition and food technology";"east-nl";"NL31";"FR62";1;NA;NA
"Protein transition and food technology";"east-nl";"NL31";"FR63";1;NA;NA
"Protein transition and food technology";"east-nl";"NL31";"FR71";4;NA;NA
"Protein transition and food technology";"east-nl";"NL31";"IE02";5;NA;NA
"Protein transition and food technology";"east-nl";"NL31";"ITI4";2;NA;NA
"Protein transition and food technology";"east-nl";"NL31";"NL11";1;NA;NA
"Protein transition and food technology";"east-nl";"NL31";"NL12";1;NA;NA
"Protein transition and food technology";"east-nl";"NL31";"NL13";2;NA;NA
"Protein transition and food technology";"east-nl";"NL31";"NL21";7;NA;NA
"Protein transition and food technology";"east-nl";"NL31";"NL22";63;13;13
"Protein transition and food technology";"east-nl";"NL31";"NL23";2;NA;NA
"Protein transition and food technology";"east-nl";"NL31";"NL31";179;NA;NA
"Protein transition and food technology";"east-nl";"NL31";"NL32";12;15;15
"Protein transition and food technology";"east-nl";"NL31";"NL33";22;13;13
"Protein transition and food technology";"east-nl";"NL31";"NL41";16;1;1
"Protein transition and food technology";"east-nl";"NL31";"NL42";1;1;1
"Protein transition and food technology";"east-nl";"NL31";"NO01";1;NA;NA
"Protein transition and food technology";"east-nl";"NL31";"NO03";1;NA;NA
"Protein transition and food technology";"east-nl";"NL31";"PL51";2;NA;NA
"Protein transition and food technology";"east-nl";"NL31";"SE22";NA;3;3
"Protein transition and food technology";"east-nl";"NL31";"SE23";NA;3;3
"Protein transition and food technology";"east-nl";"NL31";"SK01";NA;1;1
"Protein transition and food technology";"east-nl";"NL31";"SK02";NA;1;1
"Protein transition and food technology";"east-nl";"NL31";"SK03";NA;1;1
"Protein transition and food technology";"east-nl";"NL31";"SK04";NA;1;1
"Protein transition and food technology";"east-nl";"NL31";"UKH1";1;NA;NA
"Protein transition and food technology";"east-nl";"NL31";"UKK1";1;NA;NA
"Protein transition and food technology";"east-nl";"NL32";"AT13";NA;1;1
"Protein transition and food technology";"east-nl";"NL32";"BE10";2;NA;NA
"Protein transition and food technology";"east-nl";"NL32";"BE31";2;NA;NA
"Protein transition and food technology";"east-nl";"NL32";"BE32";2;NA;NA
"Protein transition and food technology";"east-nl";"NL32";"CH01";7;NA;NA
"Protein transition and food technology";"east-nl";"NL32";"CH03";NA;1;1
"Protein transition and food technology";"east-nl";"NL32";"CH04";NA;1;1
"Protein transition and food technology";"east-nl";"NL32";"CH05";NA;1;1
"Protein transition and food technology";"east-nl";"NL32";"DE24";NA;1;1
"Protein transition and food technology";"east-nl";"NL32";"DE25";NA;1;1
"Protein transition and food technology";"east-nl";"NL32";"DE26";1;NA;NA
"Protein transition and food technology";"east-nl";"NL32";"DED5";1;1;1
"Protein transition and food technology";"east-nl";"NL32";"DK01";NA;1;1
"Protein transition and food technology";"east-nl";"NL32";"DK02";NA;1;1
"Protein transition and food technology";"east-nl";"NL32";"DK03";NA;1;1
"Protein transition and food technology";"east-nl";"NL32";"ES11";NA;1;1
"Protein transition and food technology";"east-nl";"NL32";"FI1B";2;NA;NA
"Protein transition and food technology";"east-nl";"NL32";"FR10";1;NA;NA
"Protein transition and food technology";"east-nl";"NL32";"FR26";2;NA;NA
"Protein transition and food technology";"east-nl";"NL32";"FR63";2;NA;NA
"Protein transition and food technology";"east-nl";"NL32";"IE02";2;NA;NA
"Protein transition and food technology";"east-nl";"NL32";"ITF4";NA;1;1
"Protein transition and food technology";"east-nl";"NL32";"ITG2";1;NA;NA
"Protein transition and food technology";"east-nl";"NL32";"NL11";1;NA;NA
"Protein transition and food technology";"east-nl";"NL32";"NL13";2;NA;NA
"Protein transition and food technology";"east-nl";"NL32";"NL21";1;NA;NA
"Protein transition and food technology";"east-nl";"NL32";"NL22";12;11;11
"Protein transition and food technology";"east-nl";"NL32";"NL23";1;NA;NA
"Protein transition and food technology";"east-nl";"NL32";"NL31";12;15;15
"Protein transition and food technology";"east-nl";"NL32";"NL32";22;NA;NA
"Protein transition and food technology";"east-nl";"NL32";"NL33";8;14;14
"Protein transition and food technology";"east-nl";"NL32";"NL41";6;NA;NA
"Protein transition and food technology";"east-nl";"NL32";"NL42";NA;2;2
"Protein transition and food technology";"east-nl";"NL32";"NO01";NA;1;1
"Protein transition and food technology";"east-nl";"NL32";"NO02";NA;1;1
"Protein transition and food technology";"east-nl";"NL32";"NO03";NA;1;1
"Protein transition and food technology";"east-nl";"NL32";"NO05";NA;5;5
"Protein transition and food technology";"east-nl";"NL32";"SE22";NA;3;3
"Protein transition and food technology";"east-nl";"NL32";"SE23";NA;3;3
"Protein transition and food technology";"east-nl";"NL32";"SK01";NA;1;1
"Protein transition and food technology";"east-nl";"NL32";"SK02";NA;1;1
"Protein transition and food technology";"east-nl";"NL32";"SK03";NA;2;2
"Protein transition and food technology";"east-nl";"NL32";"SK04";NA;1;1
"Protein transition and food technology";"east-nl";"NL32";"UKF1";3;NA;NA
"Protein transition and food technology";"east-nl";"NL32";"UKJ1";1;NA;NA
"Protein transition and food technology";"east-nl";"NL33";"AT13";NA;1;1
"Protein transition and food technology";"east-nl";"NL33";"BE21";2;NA;NA
"Protein transition and food technology";"east-nl";"NL33";"BE24";1;NA;NA
"Protein transition and food technology";"east-nl";"NL33";"BE25";3;NA;NA
"Protein transition and food technology";"east-nl";"NL33";"CH03";2;1;1
"Protein transition and food technology";"east-nl";"NL33";"CH04";1;1;1
"Protein transition and food technology";"east-nl";"NL33";"CH05";1;1;1
"Protein transition and food technology";"east-nl";"NL33";"DE11";1;NA;NA
"Protein transition and food technology";"east-nl";"NL33";"DE24";NA;1;1
"Protein transition and food technology";"east-nl";"NL33";"DE25";NA;1;1
"Protein transition and food technology";"east-nl";"NL33";"DE71";1;NA;NA
"Protein transition and food technology";"east-nl";"NL33";"DE80";1;NA;NA
"Protein transition and food technology";"east-nl";"NL33";"DEA1";1;NA;NA
"Protein transition and food technology";"east-nl";"NL33";"DEA3";5;NA;NA
"Protein transition and food technology";"east-nl";"NL33";"DED5";2;1;1
"Protein transition and food technology";"east-nl";"NL33";"DK01";1;NA;NA
"Protein transition and food technology";"east-nl";"NL33";"DK04";1;NA;NA
"Protein transition and food technology";"east-nl";"NL33";"ES21";NA;1;1
"Protein transition and food technology";"east-nl";"NL33";"ES30";NA;1;1
"Protein transition and food technology";"east-nl";"NL33";"ES43";NA;1;1
"Protein transition and food technology";"east-nl";"NL33";"ES51";NA;1;1
"Protein transition and food technology";"east-nl";"NL33";"FI1B";2;NA;NA
"Protein transition and food technology";"east-nl";"NL33";"FR25";1;NA;NA
"Protein transition and food technology";"east-nl";"NL33";"FR52";1;NA;NA
"Protein transition and food technology";"east-nl";"NL33";"FR63";1;NA;NA
"Protein transition and food technology";"east-nl";"NL33";"IE02";2;NA;NA
"Protein transition and food technology";"east-nl";"NL33";"ITF3";1;NA;NA
"Protein transition and food technology";"east-nl";"NL33";"ITH5";NA;1;1
"Protein transition and food technology";"east-nl";"NL33";"NL11";4;NA;NA
"Protein transition and food technology";"east-nl";"NL33";"NL13";3;NA;NA
"Protein transition and food technology";"east-nl";"NL33";"NL21";1;NA;NA
"Protein transition and food technology";"east-nl";"NL33";"NL22";28;13;13
"Protein transition and food technology";"east-nl";"NL33";"NL31";22;13;13
"Protein transition and food technology";"east-nl";"NL33";"NL32";8;14;14
"Protein transition and food technology";"east-nl";"NL33";"NL33";77;NA;NA
"Protein transition and food technology";"east-nl";"NL33";"NL41";9;1;1
"Protein transition and food technology";"east-nl";"NL33";"NL42";1;2;2
"Protein transition and food technology";"east-nl";"NL33";"PL11";2;NA;NA
"Protein transition and food technology";"east-nl";"NL33";"SE22";1;NA;NA
"Protein transition and food technology";"east-nl";"NL33";"SK01";NA;1;1
"Protein transition and food technology";"east-nl";"NL33";"SK02";NA;1;1
"Protein transition and food technology";"east-nl";"NL33";"SK03";NA;1;1
"Protein transition and food technology";"east-nl";"NL33";"SK04";NA;1;1
"Protein transition and food technology";"east-nl";"NL33";"UKD7";1;NA;NA
"Protein transition and food technology";"east-nl";"NL33";"UKH2";6;NA;NA
"Protein transition and food technology";"east-nl";"NL33";"UKJ1";1;NA;NA
"Protein transition and food technology";"east-nl";"NL34";"NL34";1;NA;NA
"Protein transition and food technology";"east-nl";"NL34";"NL41";1;NA;NA
"Protein transition and food technology";"east-nl";"NL41";"BE21";4;NA;NA
"Protein transition and food technology";"east-nl";"NL41";"BE23";1;NA;NA
"Protein transition and food technology";"east-nl";"NL41";"BE32";1;NA;NA
"Protein transition and food technology";"east-nl";"NL41";"BE33";1;NA;NA
"Protein transition and food technology";"east-nl";"NL41";"CH04";1;NA;NA
"Protein transition and food technology";"east-nl";"NL41";"CH05";1;NA;NA
"Protein transition and food technology";"east-nl";"NL41";"DE92";1;NA;NA
"Protein transition and food technology";"east-nl";"NL41";"FR52";1;NA;NA
"Protein transition and food technology";"east-nl";"NL41";"FR62";1;NA;NA
"Protein transition and food technology";"east-nl";"NL41";"FR63";2;NA;NA
"Protein transition and food technology";"east-nl";"NL41";"IE02";2;NA;NA
"Protein transition and food technology";"east-nl";"NL41";"NL11";3;1;1
"Protein transition and food technology";"east-nl";"NL41";"NL12";1;1;NA
"Protein transition and food technology";"east-nl";"NL41";"NL13";1;NA;NA
"Protein transition and food technology";"east-nl";"NL41";"NL21";1;NA;NA
"Protein transition and food technology";"east-nl";"NL41";"NL22";19;2;2
"Protein transition and food technology";"east-nl";"NL41";"NL31";16;1;1
"Protein transition and food technology";"east-nl";"NL41";"NL32";6;NA;NA
"Protein transition and food technology";"east-nl";"NL41";"NL33";9;1;1
"Protein transition and food technology";"east-nl";"NL41";"NL34";1;NA;NA
"Protein transition and food technology";"east-nl";"NL41";"NL41";33;NA;NA
"Protein transition and food technology";"east-nl";"NL41";"NL42";7;1;1
"Protein transition and food technology";"east-nl";"NL41";"NO05";1;NA;NA
"Protein transition and food technology";"east-nl";"NL42";"BE22";1;NA;NA
"Protein transition and food technology";"east-nl";"NL42";"BE23";2;NA;NA
"Protein transition and food technology";"east-nl";"NL42";"BE24";1;NA;NA
"Protein transition and food technology";"east-nl";"NL42";"CH01";3;NA;NA
"Protein transition and food technology";"east-nl";"NL42";"CH02";NA;1;1
"Protein transition and food technology";"east-nl";"NL42";"CH03";3;NA;NA
"Protein transition and food technology";"east-nl";"NL42";"CH04";1;NA;NA
"Protein transition and food technology";"east-nl";"NL42";"CZ01";NA;1;1
"Protein transition and food technology";"east-nl";"NL42";"CZ06";NA;1;1
"Protein transition and food technology";"east-nl";"NL42";"CZ07";NA;1;1
"Protein transition and food technology";"east-nl";"NL42";"CZ08";NA;1;1
"Protein transition and food technology";"east-nl";"NL42";"DK01";NA;1;1
"Protein transition and food technology";"east-nl";"NL42";"DK02";NA;1;1
"Protein transition and food technology";"east-nl";"NL42";"DK03";NA;1;1
"Protein transition and food technology";"east-nl";"NL42";"ES21";NA;1;1
"Protein transition and food technology";"east-nl";"NL42";"ES22";NA;1;1
"Protein transition and food technology";"east-nl";"NL42";"ES30";NA;1;1
"Protein transition and food technology";"east-nl";"NL42";"ES43";NA;1;1
"Protein transition and food technology";"east-nl";"NL42";"ES51";NA;1;1
"Protein transition and food technology";"east-nl";"NL42";"ITC4";1;NA;NA
"Protein transition and food technology";"east-nl";"NL42";"NL11";3;1;1
"Protein transition and food technology";"east-nl";"NL42";"NL12";NA;1;NA
"Protein transition and food technology";"east-nl";"NL42";"NL21";1;NA;NA
"Protein transition and food technology";"east-nl";"NL42";"NL22";9;2;2
"Protein transition and food technology";"east-nl";"NL42";"NL31";1;1;1
"Protein transition and food technology";"east-nl";"NL42";"NL32";NA;2;2
"Protein transition and food technology";"east-nl";"NL42";"NL33";1;2;2
"Protein transition and food technology";"east-nl";"NL42";"NL41";7;1;1
"Protein transition and food technology";"east-nl";"NL42";"NL42";53;NA;NA
"Protein transition and food technology";"east-nl";"NL42";"NO01";NA;1;1
"Protein transition and food technology";"east-nl";"NL42";"NO02";NA;1;1
"Protein transition and food technology";"east-nl";"NL42";"NO03";NA;1;1
"Protein transition and food technology";"east-nl";"NL42";"NO05";NA;1;1
"Protein transition and food technology";"east-nl";"NL42";"SK03";NA;1;1
"Quantum";"west-nl";"NL11";"AT12";NA;1;1
"Quantum";"west-nl";"NL11";"AT13";NA;1;1
"Quantum";"west-nl";"NL11";"AT22";NA;1;1
"Quantum";"west-nl";"NL11";"AT33";NA;1;1
"Quantum";"west-nl";"NL11";"BE22";NA;1;1
"Quantum";"west-nl";"NL11";"BE24";NA;1;1
"Quantum";"west-nl";"NL11";"CH01";NA;1;1
"Quantum";"west-nl";"NL11";"CH02";NA;1;1
"Quantum";"west-nl";"NL11";"CH03";NA;1;1
"Quantum";"west-nl";"NL11";"CH04";NA;1;1
"Quantum";"west-nl";"NL11";"CZ01";NA;1;1
"Quantum";"west-nl";"NL11";"CZ06";NA;1;1
"Quantum";"west-nl";"NL11";"CZ07";NA;1;1
"Quantum";"west-nl";"NL11";"CZ08";NA;1;1
"Quantum";"west-nl";"NL11";"DE11";NA;1;1
"Quantum";"west-nl";"NL11";"DE21";NA;1;1
"Quantum";"west-nl";"NL11";"DE25";NA;1;1
"Quantum";"west-nl";"NL11";"DE27";NA;1;1
"Quantum";"west-nl";"NL11";"DE40";NA;1;1
"Quantum";"west-nl";"NL11";"DE60";NA;1;1
"Quantum";"west-nl";"NL11";"DE71";NA;1;1
"Quantum";"west-nl";"NL11";"DEA2";NA;7;7
"Quantum";"west-nl";"NL11";"DEB1";NA;1;1
"Quantum";"west-nl";"NL11";"DEB3";NA;1;1
"Quantum";"west-nl";"NL11";"DED2";NA;1;1
"Quantum";"west-nl";"NL11";"DED4";NA;1;1
"Quantum";"west-nl";"NL11";"DEE0";NA;1;1
"Quantum";"west-nl";"NL11";"DEG0";NA;1;1
"Quantum";"west-nl";"NL11";"ES21";NA;1;1
"Quantum";"west-nl";"NL11";"FI19";NA;1;1
"Quantum";"west-nl";"NL11";"FI1B";NA;1;1
"Quantum";"west-nl";"NL11";"FR10";NA;1;1
"Quantum";"west-nl";"NL11";"FRB0";NA;1;1
"Quantum";"west-nl";"NL11";"FRF1";NA;1;1
"Quantum";"west-nl";"NL11";"FRG0";NA;1;1
"Quantum";"west-nl";"NL11";"FRH0";NA;1;1
