"from";"to";"prio";"reg";"binary.pat";"binary.pub"
"NL41";"CZ02";"Nanotechnologie en fotonica - Photonics";"east-nl";NA;2
"NL41";"CZ02";"Nieuwe, duurzame en geavanceerde materialen - Composite materials";"east-nl";NA;3
"NL41";"CZ02";"Quantum";"west-nl";NA;1
"NL41";"CZ02";"Regeneratieve geneeskunde";"west-nl";1;NA
"NL41";"CZ02";"Robotics - Autonomous robots";"south-nl";NA;3
"NL41";"CZ02";"Sensor technology";"north-nl";1;NA
"NL41";"CZ02";"Smart Industry & Industrie 4.0 - Autonomous robots";"east-nl";NA;3
"NL41";"CZ03";"Artificial intelligence";"south-nl";NA;17
"NL41";"CZ03";"Biosensors";"south-nl";NA;1
"NL41";"CZ03";"Cybersecurity";"west-nl";NA;1
"NL41";"CZ03";"Data technology";"north-nl";NA;11
"NL41";"CZ03";"Digitale veiligheid";"south-nl";NA;1
"NL41";"CZ03";"Engineering Fabrication - Autonomous robots";"west-nl";NA;3
"NL41";"CZ03";"Hernieuwbare energie - Composieten";"south-nl";NA;3
"NL41";"CZ03";"Imaging";"west-nl";NA;1
"NL41";"CZ03";"Innovaties voor preventie - Imaging";"east-nl";NA;1
"NL41";"CZ03";"Klimaatneutrale Landbouw";"west-nl";NA;1
"NL41";"CZ03";"Medtech/beeldvorming";"south-nl";NA;1
"NL41";"CZ03";"NANO";"west-nl";NA;13
"NL41";"CZ03";"Nanotechnologie en fotonica - Nanotechnologies";"east-nl";NA;13
"NL41";"CZ03";"Nanotechnologie en fotonica - Photonics";"east-nl";NA;2
"NL41";"CZ03";"Nieuwe, duurzame en geavanceerde materialen - Composite materials";"east-nl";NA;3
"NL41";"CZ03";"Quantum";"west-nl";NA;1
"NL41";"CZ03";"Robotics - Autonomous robots";"south-nl";NA;3
"NL41";"CZ03";"Smart Industry & Industrie 4.0 - Autonomous robots";"east-nl";NA;3
"NL41";"CZ04";"Artificial intelligence";"south-nl";NA;16
"NL41";"CZ04";"Biosensors";"south-nl";NA;1
"NL41";"CZ04";"Cybersecurity";"west-nl";NA;1
"NL41";"CZ04";"Data technology";"north-nl";NA;11
"NL41";"CZ04";"Digitale veiligheid";"south-nl";NA;1
"NL41";"CZ04";"Engineering Fabrication - Autonomous robots";"west-nl";NA;3
"NL41";"CZ04";"Hernieuwbare energie - Composieten";"south-nl";NA;3
"NL41";"CZ04";"Imaging";"west-nl";NA;1
"NL41";"CZ04";"Innovaties voor preventie - Imaging";"east-nl";NA;1
"NL41";"CZ04";"Klimaatneutrale Landbouw";"west-nl";NA;1
"NL41";"CZ04";"Medtech/beeldvorming";"south-nl";NA;1
"NL41";"CZ04";"NANO";"west-nl";NA;13
"NL41";"CZ04";"Nanotechnologie en fotonica - Nanotechnologies";"east-nl";NA;13
"NL41";"CZ04";"Nanotechnologie en fotonica - Photonics";"east-nl";NA;2
"NL41";"CZ04";"Nieuwe, duurzame en geavanceerde materialen - Composite materials";"east-nl";NA;3
"NL41";"CZ04";"Quantum";"west-nl";NA;1
"NL41";"CZ04";"Robotics - Autonomous robots";"south-nl";NA;3
"NL41";"CZ04";"Smart Industry & Industrie 4.0 - Autonomous robots";"east-nl";NA;3
"NL41";"CZ05";"Artificial intelligence";"south-nl";NA;16
"NL41";"CZ05";"Biosensors";"south-nl";NA;1
"NL41";"CZ05";"Cybersecurity";"west-nl";NA;1
"NL41";"CZ05";"Data technology";"north-nl";NA;11
"NL41";"CZ05";"Digitale veiligheid";"south-nl";NA;1
"NL41";"CZ05";"Engineering Fabrication - Autonomous robots";"west-nl";NA;3
"NL41";"CZ05";"Hernieuwbare energie - Composieten";"south-nl";NA;3
"NL41";"CZ05";"Imaging";"west-nl";NA;1
"NL41";"CZ05";"Innovaties voor preventie - Imaging";"east-nl";NA;1
"NL41";"CZ05";"Klimaatneutrale Landbouw";"west-nl";NA;1
"NL41";"CZ05";"Medtech/beeldvorming";"south-nl";NA;1
"NL41";"CZ05";"NANO";"west-nl";NA;13
"NL41";"CZ05";"Nanotechnologie en fotonica - Nanotechnologies";"east-nl";NA;13
"NL41";"CZ05";"Nanotechnologie en fotonica - Photonics";"east-nl";NA;2
"NL41";"CZ05";"Nieuwe, duurzame en geavanceerde materialen - Composite materials";"east-nl";NA;3
"NL41";"CZ05";"Quantum";"west-nl";NA;1
"NL41";"CZ05";"Robotics - Autonomous robots";"south-nl";NA;3
"NL41";"CZ05";"Smart Industry & Industrie 4.0 - Autonomous robots";"east-nl";NA;3
"NL41";"CZ06";"Aerospace";"west-nl";NA;3
"NL41";"CZ06";"Agro-tech/Smart farming";"east-nl";NA;3
"NL41";"CZ06";"Artificial intelligence";"south-nl";NA;50
"NL41";"CZ06";"Batterietechnologie";"west-nl";NA;1
"NL41";"CZ06";"Bio-landbouw";"south-nl";NA;1
"NL41";"CZ06";"Biosensors";"south-nl";NA;7
"NL41";"CZ06";"Circulaire en natuur - inclusieve landbouw";"east-nl";NA;1
"NL41";"CZ06";"CO2 vrije elektriciteit";"west-nl";NA;1
"NL41";"CZ06";"Cybersecurity";"west-nl";NA;10
"NL41";"CZ06";"Data technology";"north-nl";NA;25
"NL41";"CZ06";"Digitale veiligheid";"south-nl";NA;10
"NL41";"CZ06";"Elektrische mobiliteit - Battery technologies";"south-nl";NA;1
"NL41";"CZ06";"Engineering Fabrication - Autonomous robots";"west-nl";NA;4
"NL41";"CZ06";"Gepersonaliseerde gezondheidszorg & voeding";"east-nl";NA;2
"NL41";"CZ06";"Hernieuwbare energie - Composieten";"south-nl";NA;11
"NL41";"CZ06";"Imaging";"west-nl";NA;4
"NL41";"CZ06";"Innovatief Waterbeheer";"west-nl";NA;1
"NL41";"CZ06";"Innovaties voor preventie - Imaging";"east-nl";NA;4
"NL41";"CZ06";"Klimaatneutrale Landbouw";"west-nl";NA;2
"NL41";"CZ06";"Medtech/beeldvorming";"south-nl";NA;4
"NL41";"CZ06";"NANO";"west-nl";NA;89
"NL41";"CZ06";"Nano-medicine";"south-nl";NA;7
"NL41";"CZ06";"Nanotechnologie en fotonica - Nanotechnologies";"east-nl";NA;89
"NL41";"CZ06";"Nanotechnologie en fotonica - Photonics";"east-nl";NA;4
"NL41";"CZ06";"Nieuwe, duurzame en geavanceerde materialen - Composite materials";"east-nl";NA;11
"NL41";"CZ06";"Personalised/precision medicine";"south-nl";NA;2
"NL41";"CZ06";"Quantum";"west-nl";NA;1
"NL41";"CZ06";"Robotics - Autonomous robots";"south-nl";NA;4
"NL41";"CZ06";"Robotics - Robots";"south-nl";1;2
"NL41";"CZ06";"Slimme mobiliteit";"west-nl";NA;2
"NL41";"CZ06";"Smart Industry & Industrie 4.0 - Autonomous robots";"east-nl";NA;4
"NL41";"CZ06";"Teeltverduurzaming";"west-nl";NA;1
"NL41";"CZ06";"Water- en bodem-beheer";"south-nl";NA;1
"NL41";"CZ07";"Artificial intelligence";"south-nl";NA;19
"NL41";"CZ07";"Biosensors";"south-nl";NA;1
"NL41";"CZ07";"Cybersecurity";"west-nl";NA;3
"NL41";"CZ07";"Data technology";"north-nl";NA;12
"NL41";"CZ07";"Digitale veiligheid";"south-nl";NA;3
"NL41";"CZ07";"Engineering Fabrication - Autonomous robots";"west-nl";NA;3
"NL41";"CZ07";"Hernieuwbare energie - Composieten";"south-nl";NA;4
"NL41";"CZ07";"Imaging";"west-nl";NA;2
"NL41";"CZ07";"Innovaties voor preventie - Imaging";"east-nl";NA;2
"NL41";"CZ07";"Klimaatneutrale Landbouw";"west-nl";NA;1
"NL41";"CZ07";"Medtech/beeldvorming";"south-nl";NA;2
"NL41";"CZ07";"NANO";"west-nl";NA;23
"NL41";"CZ07";"Nanotechnologie en fotonica - Nanotechnologies";"east-nl";NA;23
"NL41";"CZ07";"Nanotechnologie en fotonica - Photonics";"east-nl";NA;2
"NL41";"CZ07";"Nieuwe, duurzame en geavanceerde materialen - Composite materials";"east-nl";NA;4
"NL41";"CZ07";"Quantum";"west-nl";NA;1
"NL41";"CZ07";"Robotics - Autonomous robots";"south-nl";NA;3
"NL41";"CZ07";"Smart Industry & Industrie 4.0 - Autonomous robots";"east-nl";NA;3
"NL41";"CZ08";"Artificial intelligence";"south-nl";NA;18
"NL41";"CZ08";"Biosensors";"south-nl";NA;1
"NL41";"CZ08";"Cybersecurity";"west-nl";NA;3
"NL41";"CZ08";"Data technology";"north-nl";NA;12
"NL41";"CZ08";"Digitale veiligheid";"south-nl";NA;3
"NL41";"CZ08";"Engineering Fabrication - Autonomous robots";"west-nl";NA;3
"NL41";"CZ08";"Hernieuwbare energie - Composieten";"south-nl";NA;4
"NL41";"CZ08";"Imaging";"west-nl";NA;2
"NL41";"CZ08";"Innovaties voor preventie - Imaging";"east-nl";NA;2
"NL41";"CZ08";"Klimaatneutrale Landbouw";"west-nl";NA;1
"NL41";"CZ08";"Medtech/beeldvorming";"south-nl";NA;2
"NL41";"CZ08";"NANO";"west-nl";NA;22
"NL41";"CZ08";"Nanotechnologie en fotonica - Nanotechnologies";"east-nl";NA;22
"NL41";"CZ08";"Nanotechnologie en fotonica - Photonics";"east-nl";NA;2
"NL41";"CZ08";"Nieuwe, duurzame en geavanceerde materialen - Composite materials";"east-nl";NA;4
"NL41";"CZ08";"Quantum";"west-nl";NA;1
"NL41";"CZ08";"Robotics - Autonomous robots";"south-nl";NA;3
"NL41";"CZ08";"Smart Industry & Industrie 4.0 - Autonomous robots";"east-nl";NA;3
"NL41";"DE11";"Advanced maintenance (CMMS)";"south-nl";NA;1
"NL41";"DE11";"Aerospace";"west-nl";2;1
"NL41";"DE11";"Artificial intelligence";"south-nl";1;38
"NL41";"DE11";"Augmented reality";"north-nl";NA;1
"NL41";"DE11";"Batterietechnologie";"west-nl";3;NA
"NL41";"DE11";"Biosensors";"south-nl";NA;4
"NL41";"DE11";"Circulair Bouwen";"west-nl";NA;1
"NL41";"DE11";"CO2 vrije elektriciteit";"west-nl";2;NA
"NL41";"DE11";"Cybersecurity";"west-nl";NA;3
"NL41";"DE11";"Data technology";"north-nl";2;10
"NL41";"DE11";"Digitale veiligheid";"south-nl";NA;3
"NL41";"DE11";"Electrolizers voor Power2Molecule";"south-nl";3;NA
"NL41";"DE11";"Elektrische mobiliteit - Battery technologies";"south-nl";3;NA
"NL41";"DE11";"Energieopslag - Photovoltaic";"south-nl";2;NA
"NL41";"DE11";"Engineering Fabrication - Autonomous robots";"west-nl";NA;1
"NL41";"DE11";"Hernieuwbare energie - Composieten";"south-nl";1;21
"NL41";"DE11";"Hydrogen technology";"north-nl";3;NA
"NL41";"DE11";"Imaging";"west-nl";NA;2
"NL41";"DE11";"Innovaties voor preventie - Imaging";"east-nl";NA;2
"NL41";"DE11";"Kringloop Landbouw";"west-nl";NA;1
"NL41";"DE11";"MedTech en Connected Health";"east-nl";NA;1
"NL41";"DE11";"Medtech/beeldvorming";"south-nl";NA;2
"NL41";"DE11";"NANO";"west-nl";2;44
"NL41";"DE11";"Nanotechnologie en fotonica - Nanotechnologies";"east-nl";2;44
"NL41";"DE11";"Nanotechnologie en fotonica - Photonics";"east-nl";7;1
"NL41";"DE11";"Nieuwe, duurzame en geavanceerde materialen - Composite materials";"east-nl";1;21
"NL41";"DE11";"Quantum";"west-nl";2;NA
"NL41";"DE11";"Recyclage";"south-nl";NA;1
"NL41";"DE11";"Regeneratieve geneeskunde";"west-nl";NA;1
"NL41";"DE11";"Robotics - Autonomous robots";"south-nl";NA;1
"NL41";"DE11";"Robotics - Robots";"south-nl";NA;3
"NL41";"DE11";"Slimme mobiliteit";"west-nl";2;NA
"NL41";"DE11";"Smart Industry & Industrie 4.0 - Autonomous robots";"east-nl";NA;1
"NL41";"DE11";"Tracing";"west-nl";NA;1
"NL41";"DE11";"Waterstof";"west-nl";3;NA
"NL41";"DE12";"Aerospace";"west-nl";NA;2
"NL41";"DE12";"Artificial intelligence";"south-nl";NA;32
"NL41";"DE12";"Batterietechnologie";"west-nl";NA;1
"NL41";"DE12";"Bio-landbouw";"south-nl";NA;1
"NL41";"DE12";"Circulair Bouwen";"west-nl";NA;1
"NL41";"DE12";"Circulaire en natuur - inclusieve landbouw";"east-nl";NA;1
"NL41";"DE12";"CO2 vrije elektriciteit";"west-nl";NA;3
"NL41";"DE12";"Cybersecurity";"west-nl";NA;2
"NL41";"DE12";"Data technology";"north-nl";NA;19
"NL41";"DE12";"Digitale veiligheid";"south-nl";NA;2
"NL41";"DE12";"E-health";"west-nl";NA;1
"NL41";"DE12";"Elektrische mobiliteit - Battery technologies";"south-nl";NA;1
"NL41";"DE12";"Energiebesparing hardware/datacenters - Photonic memory";"south-nl";NA;3
"NL41";"DE12";"Energieopslag - Photovoltaic";"south-nl";NA;2
"NL41";"DE12";"Hernieuwbare energie - Composieten";"south-nl";NA;6
"NL41";"DE12";"Imaging";"west-nl";NA;4
"NL41";"DE12";"Innovaties voor preventie - Imaging";"east-nl";NA;4
"NL41";"DE12";"Klimaatbeheersing";"south-nl";1;NA
"NL41";"DE12";"Klimaatneutrale Landbouw";"west-nl";NA;1
"NL41";"DE12";"Kringloop Landbouw";"west-nl";NA;1
"NL41";"DE12";"MedTech en Connected Health";"east-nl";NA;1
"NL41";"DE12";"Medtech/beeldvorming";"south-nl";NA;4
"NL41";"DE12";"NANO";"west-nl";NA;10
"NL41";"DE12";"Nanotechnologie en fotonica - Nanotechnologies";"east-nl";NA;10
"NL41";"DE12";"Nanotechnologie en fotonica - Photonics";"east-nl";1;5
"NL41";"DE12";"Nieuwe, duurzame en geavanceerde materialen - Composite materials";"east-nl";NA;6
"NL41";"DE12";"Recyclage";"south-nl";NA;1
"NL41";"DE12";"Regeneratieve geneeskunde";"west-nl";NA;2
"NL41";"DE12";"Robotics - Robots";"south-nl";NA;2
"NL41";"DE12";"Teeltverduurzaming";"west-nl";NA;1
"NL41";"DE12";"Tracing";"west-nl";NA;1
"NL41";"DE13";"Aerospace";"west-nl";1;NA
"NL41";"DE13";"Artificial intelligence";"south-nl";NA;17
"NL41";"DE13";"CO2 vrije elektriciteit";"west-nl";NA;2
"NL41";"DE13";"Cybersecurity";"west-nl";NA;3
"NL41";"DE13";"Data technology";"north-nl";NA;12
"NL41";"DE13";"Digitale veiligheid";"south-nl";NA;3
"NL41";"DE13";"Hernieuwbare energie - Composieten";"south-nl";NA;3
"NL41";"DE13";"Imaging";"west-nl";1;1
"NL41";"DE13";"Innovaties voor preventie - Imaging";"east-nl";1;1
"NL41";"DE13";"Life sciences - Biotechnology";"west-nl";NA;1
"NL41";"DE13";"Medtech/beeldvorming";"south-nl";1;1
"NL41";"DE13";"NANO";"west-nl";NA;19
"NL41";"DE13";"Nanotechnologie en fotonica - Nanotechnologies";"east-nl";NA;19
"NL41";"DE13";"Nanotechnologie en fotonica - Photonics";"east-nl";1;1
"NL41";"DE13";"Nieuwe, duurzame en geavanceerde materialen - Composite materials";"east-nl";NA;3
"NL41";"DE13";"Sensor technology";"north-nl";1;NA
"NL41";"DE14";"Aerospace";"west-nl";2;3
"NL41";"DE14";"Artificial intelligence";"south-nl";NA;33
"NL41";"DE14";"Augmented reality";"north-nl";NA;1
"NL41";"DE14";"Batterietechnologie";"west-nl";NA;1
"NL41";"DE14";"Bio-landbouw";"south-nl";NA;1
"NL41";"DE14";"Biosensors";"south-nl";NA;2
"NL41";"DE14";"Circulair Bouwen";"west-nl";NA;1
"NL41";"DE14";"Circulaire en natuur - inclusieve landbouw";"east-nl";NA;1
"NL41";"DE14";"CO2 vrije elektriciteit";"west-nl";1;3
"NL41";"DE14";"Cybersecurity";"west-nl";NA;3
"NL41";"DE14";"Data technology";"north-nl";NA;11
"NL41";"DE14";"Digitale veiligheid";"south-nl";NA;3
"NL41";"DE14";"Elektrische mobiliteit - Battery technologies";"south-nl";NA;1
"NL41";"DE14";"Energiebesparing hardware/datacenters - Photonic memory";"south-nl";NA;3
"NL41";"DE14";"Energieopslag - Photovoltaic";"south-nl";NA;2
"NL41";"DE14";"Hernieuwbare energie - Composieten";"south-nl";NA;5
"NL41";"DE14";"Hernieuwbare energie - Windturbines";"south-nl";1;NA
"NL41";"DE14";"Imaging";"west-nl";NA;3
"NL41";"DE14";"Innovaties voor preventie - Imaging";"east-nl";NA;3
"NL41";"DE14";"Klimaatneutrale Landbouw";"west-nl";NA;1
"NL41";"DE14";"Kringloop Landbouw";"west-nl";NA;1
"NL41";"DE14";"Medtech/beeldvorming";"south-nl";NA;3
"NL41";"DE14";"NANO";"west-nl";2;17
"NL41";"DE14";"Nanotechnologie en fotonica - Nanotechnologies";"east-nl";2;17
"NL41";"DE14";"Nanotechnologie en fotonica - Photonics";"east-nl";1;4
"NL41";"DE14";"Nieuwe, duurzame en geavanceerde materialen - Composite materials";"east-nl";NA;5
"NL41";"DE14";"Quantum";"west-nl";2;NA
"NL41";"DE14";"Recyclage";"south-nl";NA;1
"NL41";"DE14";"Regeneratieve geneeskunde";"west-nl";NA;1
"NL41";"DE14";"Robotics - Robots";"south-nl";NA;1
"NL41";"DE14";"Teeltverduurzaming";"west-nl";NA;1
"NL41";"DE21";"3D-printing/additive productie";"south-nl";NA;2
"NL41";"DE21";"Aerospace";"west-nl";1;NA
"NL41";"DE21";"Agro-tech/Smart farming";"east-nl";1;2
"NL41";"DE21";"Artificial intelligence";"south-nl";NA;64
"NL41";"DE21";"Augmented reality";"north-nl";NA;1
"NL41";"DE21";"Batterietechnologie";"west-nl";NA;1
"NL41";"DE21";"Biosensors";"south-nl";1;NA
"NL41";"DE21";"CO2 vrije elektriciteit";"west-nl";1;2
"NL41";"DE21";"Cybersecurity";"west-nl";NA;8
"NL41";"DE21";"Data technology";"north-nl";NA;15
"NL41";"DE21";"Defensietechnologie";"west-nl";NA;2
"NL41";"DE21";"Digitale veiligheid";"south-nl";NA;8
"NL41";"DE21";"Elektrische mobiliteit - Battery technologies";"south-nl";NA;1
"NL41";"DE21";"Energiebesparing hardware/datacenters - Photonic memory";"south-nl";NA;3
"NL41";"DE21";"Energieopslag - Photovoltaic";"south-nl";1;NA
"NL41";"DE21";"Engineering Fabrication - Additive manufacturing";"west-nl";NA;2
"NL41";"DE21";"Engineering Fabrication - Autonomous robots";"west-nl";NA;4
"NL41";"DE21";"Gepersonaliseerde gezondheidszorg & voeding";"east-nl";NA;1
"NL41";"DE21";"Hernieuwbare energie - Composieten";"south-nl";1;13
"NL41";"DE21";"Hernieuwbare energie - Windturbines";"south-nl";NA;1
"NL41";"DE21";"Imaging";"west-nl";2;5
"NL41";"DE21";"Innovatief Waterbeheer";"west-nl";1;NA
"NL41";"DE21";"Innovaties voor preventie - Imaging";"east-nl";2;5
"NL41";"DE21";"Life sciences - Biotechnology";"west-nl";3;2
"NL41";"DE21";"Medtech/beeldvorming";"south-nl";2;5
"NL41";"DE21";"NANO";"west-nl";NA;24
"NL41";"DE21";"Nano-medicine";"south-nl";NA;1
"NL41";"DE21";"Nanotechnologie en fotonica - Nanotechnologies";"east-nl";NA;24
"NL41";"DE21";"Nanotechnologie en fotonica - Photonics";"east-nl";3;9
"NL41";"DE21";"Nieuwe, duurzame en geavanceerde materialen - Composite materials";"east-nl";1;13
"NL41";"DE21";"Personalised/precision medicine";"south-nl";NA;1
"NL41";"DE21";"Robotics - Autonomous robots";"south-nl";NA;4
"NL41";"DE21";"Robotics - Robots";"south-nl";NA;1
"NL41";"DE21";"Sensor technology";"north-nl";2;NA
"NL41";"DE21";"Slimme mobiliteit";"west-nl";NA;1
"NL41";"DE21";"Smart Industry & Industrie 4.0 - Additive manufacturing";"east-nl";NA;2
"NL41";"DE21";"Smart Industry & Industrie 4.0 - Autonomous robots";"east-nl";NA;4
"NL41";"DE22";"Artificial intelligence";"south-nl";NA;4
"NL41";"DE22";"Cybersecurity";"west-nl";NA;1
"NL41";"DE22";"Data technology";"north-nl";NA;3
"NL41";"DE22";"Digitale veiligheid";"south-nl";NA;1
"NL41";"DE22";"Life sciences - Biotechnology";"west-nl";NA;2
"NL41";"DE22";"NANO";"west-nl";NA;1
"NL41";"DE22";"Nanotechnologie en fotonica - Nanotechnologies";"east-nl";NA;1
"NL41";"DE22";"Robotics - Robots";"south-nl";NA;1
"NL41";"DE23";"Artificial intelligence";"south-nl";NA;3
"NL41";"DE23";"Cybersecurity";"west-nl";NA;2
"NL41";"DE23";"Data technology";"north-nl";NA;2
"NL41";"DE23";"Digitale veiligheid";"south-nl";NA;2
"NL41";"DE23";"NANO";"west-nl";NA;1
"NL41";"DE23";"Nano-medicine";"south-nl";1;NA
"NL41";"DE23";"Nanotechnologie en fotonica - Nanotechnologies";"east-nl";NA;1
"NL41";"DE24";"Artificial intelligence";"south-nl";NA;11
"NL41";"DE24";"Bio-landbouw";"south-nl";1;NA
"NL41";"DE24";"Circulaire en natuur - inclusieve landbouw";"east-nl";1;NA
"NL41";"DE24";"CO2 vrije elektriciteit";"west-nl";NA;3
"NL41";"DE24";"Cybersecurity";"west-nl";NA;2
"NL41";"DE24";"Data technology";"north-nl";NA;17
"NL41";"DE24";"Digitale veiligheid";"south-nl";NA;2
"NL41";"DE24";"Gepersonaliseerde gezondheidszorg & voeding";"east-nl";NA;1
"NL41";"DE24";"Hergebruik plastic";"west-nl";1;NA
"NL41";"DE24";"Imaging";"west-nl";NA;1
"NL41";"DE24";"Innovatief Waterbeheer";"west-nl";NA;1
"NL41";"DE24";"Innovaties voor preventie - Imaging";"east-nl";NA;1
"NL41";"DE24";"Kringloop Landbouw";"west-nl";1;NA
"NL41";"DE24";"MedTech en Connected Health";"east-nl";NA;1
"NL41";"DE24";"Medtech/beeldvorming";"south-nl";NA;1
"NL41";"DE24";"NANO";"west-nl";NA;12
"NL41";"DE24";"Nanotechnologie en fotonica - Nanotechnologies";"east-nl";NA;12
"NL41";"DE24";"Personalised/precision medicine";"south-nl";NA;1
"NL41";"DE24";"Recyclage";"south-nl";1;NA
"NL41";"DE24";"Regeneratieve geneeskunde";"west-nl";NA;1
"NL41";"DE24";"Slimme mobiliteit";"west-nl";1;NA
"NL41";"DE24";"Tracing";"west-nl";NA;1
"NL41";"DE24";"Waste water treatment";"south-nl";1;NA
"NL41";"DE24";"Water- en bodem-beheer";"south-nl";NA;1
"NL41";"DE25";"Aerospace";"west-nl";NA;1
"NL41";"DE25";"Artificial intelligence";"south-nl";NA;8
"NL41";"DE25";"Batterietechnologie";"west-nl";2;NA
"NL41";"DE25";"Biosensors";"south-nl";1;NA
"NL41";"DE25";"CO2 vrije elektriciteit";"west-nl";NA;2
"NL41";"DE25";"Cybersecurity";"west-nl";NA;2
"NL41";"DE25";"Data technology";"north-nl";NA;6
"NL41";"DE25";"Digitale veiligheid";"south-nl";NA;2
"NL41";"DE25";"Elektrische mobiliteit - Battery technologies";"south-nl";2;NA
"NL41";"DE25";"Energieopslag - Photovoltaic";"south-nl";NA;2
"NL41";"DE25";"Hernieuwbare energie - Composieten";"south-nl";NA;9
"NL41";"DE25";"Imaging";"west-nl";1;1
"NL41";"DE25";"Innovaties voor preventie - Imaging";"east-nl";1;1
"NL41";"DE25";"Life sciences - Biotechnology";"west-nl";1;NA
"NL41";"DE25";"Medtech/beeldvorming";"south-nl";1;1
"NL41";"DE25";"NANO";"west-nl";2;11
"NL41";"DE25";"Nanotechnologie en fotonica - Nanotechnologies";"east-nl";2;11
"NL41";"DE25";"Nieuwe, duurzame en geavanceerde materialen - Composite materials";"east-nl";NA;9
"NL41";"DE25";"Quantum";"west-nl";2;1
"NL41";"DE25";"Slimme mobiliteit";"west-nl";2;NA
"NL41";"DE26";"Aerospace";"west-nl";NA;1
"NL41";"DE26";"Artificial intelligence";"south-nl";NA;15
"NL41";"DE26";"Augmented reality";"north-nl";NA;1
"NL41";"DE26";"Biosensors";"south-nl";NA;2
"NL41";"DE26";"Cybersecurity";"west-nl";NA;2
"NL41";"DE26";"Data technology";"north-nl";NA;9
"NL41";"DE26";"Digitale veiligheid";"south-nl";NA;2
"NL41";"DE26";"Hernieuwbare energie - Composieten";"south-nl";NA;2
"NL41";"DE26";"NANO";"west-nl";NA;10
"NL41";"DE26";"Nanotechnologie en fotonica - Nanotechnologies";"east-nl";NA;10
"NL41";"DE26";"Nanotechnologie en fotonica - Photonics";"east-nl";NA;1
"NL41";"DE26";"Nieuwe, duurzame en geavanceerde materialen - Composite materials";"east-nl";NA;2
"NL41";"DE26";"Regeneratieve geneeskunde";"west-nl";NA;1
"NL41";"DE26";"Robotics - Robots";"south-nl";NA;1
"NL41";"DE26";"Slimme mobiliteit";"west-nl";2;NA
"NL41";"DE27";"3D-printing/additive productie";"south-nl";NA;2
"NL41";"DE27";"Aerospace";"west-nl";NA;1
"NL41";"DE27";"Agro-tech/Smart farming";"east-nl";NA;2
"NL41";"DE27";"Artificial intelligence";"south-nl";NA;109
"NL41";"DE27";"Augmented reality";"north-nl";NA;2
"NL41";"DE27";"Batterietechnologie";"west-nl";1;1
"NL41";"DE27";"Bio-landbouw";"south-nl";NA;1
"NL41";"DE27";"Circulair Bouwen";"west-nl";NA;4
"NL41";"DE27";"Circulaire en natuur - inclusieve landbouw";"east-nl";NA;1
"NL41";"DE27";"CO2 vrije elektriciteit";"west-nl";NA;6
"NL41";"DE27";"Cybersecurity";"west-nl";NA;16
"NL41";"DE27";"Data technology";"north-nl";NA;35
"NL41";"DE27";"Defensietechnologie";"west-nl";NA;2
"NL41";"DE27";"Digitale veiligheid";"south-nl";NA;16
"NL41";"DE27";"Electrolizers voor Power2Molecule";"south-nl";1;1
"NL41";"DE27";"Elektrische mobiliteit - Battery technologies";"south-nl";1;1
"NL41";"DE27";"Energiebesparing hardware/datacenters - Photonic memory";"south-nl";NA;7
"NL41";"DE27";"Energieopslag - Photovoltaic";"south-nl";NA;3
"NL41";"DE27";"Engineering Fabrication - Additive manufacturing";"west-nl";NA;2
"NL41";"DE27";"Engineering Fabrication - Autonomous robots";"west-nl";NA;6
"NL41";"DE27";"Gepersonaliseerde gezondheidszorg & voeding";"east-nl";NA;1
