"country";"fua_id";"fua_name";"city";"tech";"index";"rankindex";"pat";"rankpat";"rel";"rankrel";"rca";"rankrca"
"ID";"ID33";"Jakarta";"Jakarta";"Green buildings";17,67;88;0;96;4,07;88;0;96
"ID";"ID4";"Bandung";"Bandung";"Green buildings";11,16;102;0;96;0,77;102;0;96
"ID";"ID52";"Malang";"Malang";"Green buildings";61,4;49;1;60;16,04;60;37,1;1
"ID";"ID55";"Medan";"Medan";"Green buildings";0,93;124;0;96;0,01;124;0;96
"ID";"ID7";"Batam";"Batam";"Green buildings";13,95;96;0;96;1,22;96;0;96
"ID";"ID70";"Pemalang";"Padang";"Green buildings";7,44;110;0;96;0,34;110;0;96
"ID";"ID85";"Semarang";"Palembang";"Green buildings";20;83;0;96;6,13;83;0;96
"ID";"ID85";"Semarang";"Semarang";"Green buildings";20;83;0;96;6,13;83;0;96
"ID";"ID88";"Sidoarjo";"Pekalongan";"Green buildings";0;126;0;96;0;126;0;96
"ID";"ID91";"Subang";"Pekan Baru";"Green buildings";18,6;86;0;96;4,36;86;0;96
"ID";"ID92";"Sukabumi";"Sukabumi";"Green buildings";0,93;124;0;96;0,01;124;0;96
"ID";"ID95";"Surabaya";"Surabaya";"Green buildings";20,47;82;0;96;6,22;82;0;96
"JP";"JPA01";"Hokkaido";"Sapporo";"Green buildings";76,28;26;9;34;28,29;37;1,4;15
"JP";"JPB04";"Miyagi";"Sendai";"Green buildings";62,33;48;5;40;26,12;42;0,57;49
"JP";"JPB05";"Akita";"Akita";"Green buildings";26,51;69;0;96;14,15;63;0;96
"JP";"JPB07";"Fukushima";"Koriyama";"Green buildings";65,12;44;5;40;24,15;45;0,87;35
"JP";"JPC09";"Tochigi";"Utsunomiya";"Green buildings";49,77;63;2;51;11,59;72;0,15;64
"JP";"JPC10";"Gumma";"Maebashi-Takasaki";"Green buildings";88,84;11;25;17;45,83;17;1,51;12
"JP";"JPC20";"Nagano";"Nagano";"Green buildings";55,35;56;4;44;19,18;56;0,31;61
"JP";"JPD13";"Tokyo";"Tokyo";"Green buildings";93,02;8;844;1;41,06;21;0,92;28
"JP";"JPE15";"Niigata";"Niigata";"Green buildings";54,42;57;4;44;12,7;70;0,45;56
"JP";"JPE16";"Toyama";"Toyama";"Green buildings";23,26;76;0;96;10,31;75;0;96
"JP";"JPE17";"Ishikawa";"Kanazawa";"Green buildings";26,98;68;0;96;15,3;62;0;96
"JP";"JPF22";"Shizuoka";"Shizuoka-Hamamatsu";"Green buildings";74,42;28;29;16;29,09;35;0,5;55
"JP";"JPF23";"Aichi";"Nagoya";"Green buildings";80;21;65;12;39,54;24;0,55;52
"JP";"JPG27";"Osaka";"Kyoto–Osaka–Kobe";"Green buildings";95,35;6;329;5;66,07;4;1,12;23
"JP";"JPH33";"Okayama";"Okayama";"Green buildings";45,12;65;1;60;8,95;77;0,11;65
"JP";"JPH34";"Hiroshima";"Hiroshima";"Green buildings";53,49;58;3;47;18,29;58;0,19;63
"JP";"JPI37";"Kagawa";"Takamatsu";"Green buildings";21,4;80;0;96;7,21;80;0;96
"JP";"JPI38";"Ehime";"Matsuyama";"Green buildings";55,81;54;4;44;18,81;57;0,33;59
"JP";"JPI39";"Kochi";"Kochi";"Green buildings";51,63;60;1;60;19,44;55;0,68;42
"JP";"JPJ40";"Fukuoka";"Kitakyushu-Fukuoka";"Green buildings";77,21;25;14;28;31,67;31;0,97;27
"JP";"JPJ42";"Nagasaki";"Nagasaki";"Green buildings";27,91;66;0;96;20,45;51;0;96
"JP";"JPJ43";"Kumamoto";"Kumamoto";"Green buildings";50,23;62;2;51;12,53;71;0,32;60
"JP";"JPJ44";"Oita";"Oita";"Green buildings";26,05;70;0;96;14,14;64;0;96
"JP";"JPJ45";"Miyazaki";"Miyazaki";"Green buildings";25,12;72;0;96;13,47;67;0;96
"JP";"JPJ46";"Kagoshima";"Kagoshima";"Green buildings";24,19;74;0;96;11,51;73;0;96
"JP";"JPJ47";"Okinawa";"Naha";"Green buildings";56,74;52;1;60;21,93;47;0,91;30
"KH";"KH3";"Phnom Penh";"Phnom Penh";"Green buildings";16,28;91;0;96;2,12;91;0;96
"KP";"KP3";"Hamhung";"Hamhung";"Green buildings";4,19;117;0;96;0,08;117;0;96
"KR";"KR011";"Seoul";"Seoul";"Green buildings";96,28;4;516;2;57,76;8;1,22;20
"KR";"KR012";"Incheon";"Incheon";"Green buildings";88,37;13;34;15;54,24;12;1,17;22
"KR";"KR021";"Busan";"Busan";"Green buildings";77,67;24;15;26;44,5;19;0,77;41
"KR";"KR022";"Ulsan";"Ulsan";"Green buildings";69,77;36;7;38;28,69;36;0,9;32
"KR";"KR031";"Daegu";"Daegu";"Green buildings";66,51;42;10;33;24,21;43;0,61;47
"KR";"KR032";"Gyeongsangbuk-do";"Gumi";"Green buildings";63,72;45;12;31;20,15;54;0,58;48
"KR";"KR041";"Gwangju";"Gwangju";"Green buildings";93,02;8;19;20;70,8;2;1,92;9
"KR";"KR042";"Jeollabuk-do";"Jeonju";"Green buildings";88,37;13;16;24;56,87;10;1,77;10
"KR";"KR051";"Daejeon";"Daejon";"Green buildings";67,91;38;41;14;12,82;69;0,4;58
"KR";"KR052";"Chungcheongbuk-do";"Cheongju";"Green buildings";74,42;28;11;32;34,31;27;0,89;34
"KR";"KR053";"Chungcheongnam-do";"Cheonan";"Green buildings";78,6;23;14;28;37,79;25;0,92;28
"KR";"KR071";"Jeju-do";"Jeju";"Green buildings";83,72;19;9;34;53,43;13;2,89;7
"LA";"LA4";"Vientiane";"Vientiane";"Green buildings";10,23;104;0;96;0,62;104;0;96
"MM";"MM18";"Yangon";"Yangon";"Green buildings";0,93;124;0;96;0,01;124;0;96
"MM";"MM5";"Mandalay";"Mandalay";"Green buildings";3,72;118;0;96;0,06;118;0;96
"MN";"MN1";"Ulaanbaatar";"Ulaanbaatar";"Green buildings";14,42;95;0;96;1,27;95;0;96
"MO";"MO000";"Macau";"Macao";"Green buildings";23,72;75;0;96;10,34;74;0;96
"MY";"MY1";"Alor Setar";"Alor Star";"Green buildings";22,79;77;0;96;10,14;76;0;96
"MY";"MY12";"Kota Kinabalu";"Kota Kinabalu";"Green buildings";18,14;87;0;96;4,3;87;0;96
"MY";"MY13";"Kuala Lumpur";"Kuala Lumpur";"Green buildings";27,44;67;0;96;16,96;59;0;96
"MY";"MY14";"Kuala Terengganu";"Kuala Terengganu";"Green buildings";5,58;114;0;96;0,13;114;0;96
"MY";"MY15";"Kuantan";"Kuantan";"Green buildings";12,09;100;0;96;0,83;100;0;96
"MY";"MY16";"Kuching";"Kuching";"Green buildings";62,79;46;1;60;20,28;52;21,82;3
"MY";"MY24";"Seremban";"Seremban";"Green buildings";18,6;86;0;96;4,36;86;0;96
"MY";"MY29";"Sandakan";"Sandakan";"Green buildings";1,86;122;0;96;0,03;122;0;96
"MY";"MY8";"Ipoh";"Ipoh";"Green buildings";22,33;78;0;96;8,03;78;0;96
"MY";"MY9";"Johor Bahru";"Johor Bahru";"Green buildings";17,21;89;0;96;3,49;89;0;96
"PH";"PH1";"Angeles";"Angeles City";"Green buildings";3,72;118;0;96;0,06;118;0;96
"PH";"PH12";"Cebu";"Cebu City";"Green buildings";14,88;94;0;96;1,61;94;0;96
"PH";"PH15";"Davao";"Davao City";"Green buildings";6,98;111;0;96;0,23;111;0;96
"PH";"PH18";"General Santos";"General Santos City";"Green buildings";6,51;112;0;96;0,22;112;0;96
"PH";"PH2";"Bacolod";"Bacolod";"Green buildings";19,53;84;0;96;4,82;84;0;96
"PH";"PH21";"Iloilo";"Iloilo City";"Green buildings";15,81;92;0;96;1,77;92;0;96
"PH";"PH3";"Baguio";"Baguio City";"Green buildings";9,3;106;0;96;0,59;106;0;96
"PH";"PH32";"Manila";"Manila";"Green buildings";25,58;71;0;96;14,05;65;0;96
"PH";"PH46";"Tarlac";"Tarlac";"Green buildings";13,02;98;0;96;1,04;98;0;96
"PH";"PH5";"Batangas";"Batangas City";"Green buildings";65,12;44;1;60;21,48;48;24,73;2
"PH";"PH52";"San Fernando";"San Fernando";"Green buildings";7,91;109;0;96;0,39;109;0;96
"PH";"PH9";"Cagayan de Oro";"Cagayan de Oro City";"Green buildings";10,7;103;0;96;0,68;103;0;96
"SG";"SGZZZ";"Singapore";"Singapore";"Green buildings";84,65;17;41;14;33,02;28;0,99;26
"TH";"TH1";"Bangkok";"Bangkok";"Green buildings";62,33;48;2;51;32,22;29;0,67;44
"TH";"TH13";"Rayong";"Rayong";"Green buildings";21,86;79;0;96;7,48;79;0;96
"TH";"TH16";"Surat Thani";"Suphan Buri";"Green buildings";13,02;98;0;96;1,04;98;0;96
"TH";"TH17";"Ubon Ratchathani";"Ubon Ratchathani";"Green buildings";4,65;116;0;96;0,1;116;0;96
"TH";"TH18";"Udon Thani";"Udon Thani";"Green buildings";8,84;107;0;96;0,52;107;0;96
"TH";"TH2";"Chiang Mai";"Chiang Mai";"Green buildings";20,93;81;0;96;6,57;81;0;96
"TH";"TH3";"Chon Buri";"Chon Buri";"Green buildings";9,77;105;0;96;0,61;105;0;96
"TH";"TH6";"Khon Kaen";"Khon-Kaen";"Green buildings";5,12;115;0;96;0,12;115;0;96
"TH";"TH7";"Lampang";"Lampang";"Green buildings";6,05;113;0;96;0,15;113;0;96
"TH";"TH9";"Nakhon Ratchasima";"Nakhon Ratchasima";"Green buildings";12,09;100;0;96;0,83;100;0;96
"TW";"TW000";"Chinese Taipei";"Taipei";"Green buildings";72,56;34;18;22;29,16;34;0,56;50
"VN";"VN11";"Ho Chi Minh City";"Ho Chi Minh City";"Green buildings";80,93;20;4;44;48,66;15;5;4
"VN";"VN12";"Hanoi";"Hanoi";"Green buildings";24,65;73;0;96;13,01;68;0;96
"VN";"VN18";"Nha Trang";"Nha Trang";"Green buildings";8,37;108;0;96;0,41;108;0;96
"VN";"VN7";"Can Tho";"Can Tho";"Green buildings";16,74;90;0;96;3,09;90;0;96
"VN";"VN9";"Da Nang";"Da Nang";"Green buildings";2,79;120;0;96;0,04;120;0;96
"CN";"CN12";"Beijing";"Beijing";"Blockchain";93,61;4;542;5;81,5;2;1;24
"CN";"CN126";"Nanchang";"Nanchang";"Blockchain";68,04;35;5;42;20,91;34;0,46;38
"CN";"CN128";"Nanning";"Nanning";"Blockchain";61,64;51;3;49;12,65;50;0,45;40
"CN";"CN153";"Shijiazhuang";"Shijiazhuang";"Blockchain";64,38;42;6;39;13,56;47;0,29;50
"CN";"CN161";"Taiyuan";"Taiyuan";"Blockchain";73,06;31;6;39;28,98;26;0,65;30
"CN";"CN164";"Urumqi";"Urumqi";"Blockchain";53,88;60;1;64;7,82;62;0,7;29
"CN";"CN167";"Wuhan";"Wuhan";"Blockchain";73,97;28;27;20;14,53;45;0,34;46
"CN";"CN169";"Xian";"Xian";"Blockchain";90,41;8;43;17;65,02;7;1,88;14
"CN";"CN17";"Changsha";"Changsha";"Blockchain";63,93;44;7;36;12,22;51;0,26;55
"CN";"CN191";"Shenzhen";"Shenzhen";"Blockchain";100;2;1999;1;84,59;1;1,8;15
"CN";"CN20";"Chengdu";"Chengdu";"Blockchain";80,82;17;25;22;30,33;25;0,63;31
"CN";"CN23";"Chongqing";"Chongqing";"Blockchain";63,01;46;10;30;5,37;73;0,45;40
"CN";"CN238";"Changchun";"Changchun";"Blockchain";55,25;57;2;54;10,99;55;0,28;52
"CN";"CN277";"Hangzhou";"Hangzhou";"Blockchain";100;2;1243;3;80,21;3;5,78;8
"CN";"CN280";"Harbin";"Harbin";"Blockchain";45,66;64;1;64;8,37;60;0,21;57
"CN";"CN282";"Hefei";"Hefei";"Blockchain";81,28;16;28;19;18,13;37;1,08;20
"CN";"CN335";"Nanjing";"Nanjing";"Blockchain";74,43;25;118;10;7,66;64;0,35;45
"CN";"CN357";"Shanghai";"Shanghai";"Blockchain";92,24;6;307;6;63,83;8;1,03;22
"CN";"CN362";"Shenyang";"Shenyang";"Blockchain";73,97;28;14;28;21,45;32;0,42;42
"CN";"CN383";"Tianjin";"Tianjin";"Blockchain";65,75;39;5;42;38,57;21;0,2;58
"CN";"CN393";"Weifang";"Weifang";"Blockchain";74,89;22;45;15;10,47;56;0,34;46
"CN";"CN400";"Xiamen";"Xiamen";"Blockchain";83,11;13;69;12;14;46;1,08;20
"CN";"CN48";"Guangzhou";"Guangzhou";"Blockchain";88,58;9;236;8;61,93;9;0,59;34
"CN";"CN50";"Guiyang";"Guiyang";"Blockchain";70,78;33;3;49;39,12;20;1,09;19
"CN";"CN64";"Inner Mongolia";"Hohhot";"Blockchain";28,31;73;0;99;31,52;24;0;99
"CN";"CN95";"Kunming";"Kunming";"Blockchain";53,88;60;1;64;21,76;31;0,19;60
"CN";"CN98";"Lanzhou";"Lanzhou";"Blockchain";19,63;81;0;99;7,06;68;0;99
"HK";"HK000";"Hong Kong";"Hong Kong";"Blockchain";91,78;7;71;11;76,03;4;1,11;18
"ID";"ID102";"Tasikmalaya";"Tasikmalaya";"Blockchain";0;124;0;99;0;124;0;99
"ID";"ID107";"Yogyakarta";"Yogyakarta";"Blockchain";6,39;110;0;99;0,08;110;0;99
"ID";"ID2";"Balikpapan";"Balikpapan";"Blockchain";2,74;118;0;99;0,03;118;0;99
"ID";"ID27";"Denpasar";"Denpasar";"Blockchain";71,69;32;1;64;54,82;11;19,82;4
"ID";"ID33";"Jakarta";"Jakarta";"Blockchain";75,8;20;3;49;54,07;12;5,23;9
"ID";"ID4";"Bandung";"Bandung";"Blockchain";6,85;109;0;99;0,13;109;0;99
"ID";"ID52";"Malang";"Malang";"Blockchain";10,05;102;0;99;0,22;102;0;99
"ID";"ID55";"Medan";"Medan";"Blockchain";0;124;0;99;0;124;0;99
"ID";"ID7";"Batam";"Batam";"Blockchain";19,18;82;0;99;6,36;69;0;99
"ID";"ID70";"Pemalang";"Padang";"Blockchain";62,1;50;1;64;11,7;53;79,27;1
"ID";"ID85";"Semarang";"Palembang";"Blockchain";7,76;107;0;99;0,16;107;0;99
"ID";"ID85";"Semarang";"Semarang";"Blockchain";7,76;107;0;99;0,16;107;0;99
"ID";"ID88";"Sidoarjo";"Pekalongan";"Blockchain";0;124;0;99;0;124;0;99
"ID";"ID91";"Subang";"Pekan Baru";"Blockchain";17,81;85;0;99;4,75;81;0;99
"ID";"ID92";"Sukabumi";"Sukabumi";"Blockchain";0;124;0;99;0;124;0;99
"ID";"ID95";"Surabaya";"Surabaya";"Blockchain";10,5;101;0;99;0,32;101;0;99
"JP";"JPA01";"Hokkaido";"Sapporo";"Blockchain";66,21;38;8;34;7,59;66;0,53;36
"JP";"JPB04";"Miyagi";"Sendai";"Blockchain";49,32;62;3;49;7,62;65;0,15;62
"JP";"JPB05";"Akita";"Akita";"Blockchain";16,89;87;0;99;3,8;84;0;99
"JP";"JPB07";"Fukushima";"Koriyama";"Blockchain";37,9;69;1;64;4,93;80;0,07;66
"JP";"JPC09";"Tochigi";"Utsunomiya";"Blockchain";15,98;89;0;99;3,25;87;0;99
"JP";"JPC10";"Gumma";"Maebashi-Takasaki";"Blockchain";42,01;67;1;64;7,89;61;0,03;69
"JP";"JPC20";"Nagano";"Nagano";"Blockchain";60,73;53;4;44;15,41;42;0,13;63
"JP";"JPD13";"Tokyo";"Tokyo";"Blockchain";87,67;10;1120;4;32,34;23;0,52;37
"JP";"JPE15";"Niigata";"Niigata";"Blockchain";36,07;70;1;64;2,59;90;0,05;68
"JP";"JPE16";"Toyama";"Toyama";"Blockchain";13,7;94;0;99;1,47;94;0;99
"JP";"JPE17";"Ishikawa";"Kanazawa";"Blockchain";52,97;61;3;49;7,51;67;0,3;48
"JP";"JPF22";"Shizuoka";"Shizuoka-Hamamatsu";"Blockchain";45,66;64;3;49;5,3;74;0,02;70
"JP";"JPF23";"Aichi";"Nagoya";"Blockchain";66,21;38;32;18;11,49;54;0,12;64
"JP";"JPG27";"Osaka";"Kyoto–Osaka–Kobe";"Blockchain";74,89;22;122;9;13,25;48;0,18;61
"JP";"JPH33";"Okayama";"Okayama";"Blockchain";38,81;68;1;64;5,12;76;0,05;68
"JP";"JPH34";"Hiroshima";"Hiroshima";"Blockchain";54,34;58;7;36;6,09;72;0,19;60
"JP";"JPI37";"Kagawa";"Takamatsu";"Blockchain";18,26;84;0;99;5,01;79;0;99
"JP";"JPI38";"Ehime";"Matsuyama";"Blockchain";43,38;66;2;54;5,08;78;0,07;66
"JP";"JPI39";"Kochi";"Kochi";"Blockchain";44,75;65;1;64;6,31;70;0,29;50
"JP";"JPJ40";"Fukuoka";"Kitakyushu-Fukuoka";"Blockchain";63,01;46;9;32;8,86;58;0,27;54
"JP";"JPJ42";"Nagasaki";"Nagasaki";"Blockchain";14,16;93;0;99;1,87;93;0;99
"JP";"JPJ43";"Kumamoto";"Kumamoto";"Blockchain";17,35;86;0;99;4,26;82;0;99
"JP";"JPJ44";"Oita";"Oita";"Blockchain";14,61;92;0;99;2,07;92;0;99
"JP";"JPJ45";"Miyazaki";"Miyazaki";"Blockchain";59,82;55;2;54;7,69;63;0,87;25
"JP";"JPJ46";"Kagoshima";"Kagoshima";"Blockchain";15,07;91;0;99;2,96;89;0;99
"JP";"JPJ47";"Okinawa";"Naha";"Blockchain";73,97;28;4;44;35,65;22;1,55;16
"KH";"KH3";"Phnom Penh";"Phnom Penh";"Blockchain";9,13;104;0;99;0,2;104;0;99
"KP";"KP3";"Hamhung";"Hamhung";"Blockchain";10,96;100;0;99;0,33;100;0;99
"KR";"KR011";"Seoul";"Seoul";"Blockchain";95,89;3;1264;2;69,06;5;1,27;17
"KR";"KR012";"Incheon";"Incheon";"Blockchain";82,65;14;53;14;19,6;35;0,78;27
"KR";"KR021";"Busan";"Busan";"Blockchain";76,26;19;25;22;17,23;40;0,55;35
"KR";"KR022";"Ulsan";"Ulsan";"Blockchain";74,89;22;11;29;18,69;36;0,6;32
"KR";"KR031";"Daegu";"Daegu";"Blockchain";65,3;40;16;25;6,26;71;0,42;42
"KR";"KR032";"Gyeongsangbuk-do";"Gumi";"Blockchain";58,9;56;14;28;5,09;77;0,29;50
"KR";"KR041";"Gwangju";"Gwangju";"Blockchain";74,43;25;17;24;12,69;49;0,73;28
"KR";"KR042";"Jeollabuk-do";"Jeonju";"Blockchain";77,17;18;18;23;15,19;44;0,85;26
"KR";"KR051";"Daejeon";"Daejon";"Blockchain";60,27;54;53;14;2,14;91;0,22;56
"KR";"KR052";"Chungcheongbuk-do";"Cheongju";"Blockchain";62,56;49;8;34;8,81;59;0,28;52
"KR";"KR053";"Chungcheongnam-do";"Cheonan";"Blockchain";61,19;52;15;26;4,18;83;0,42;42
"KR";"KR071";"Jeju-do";"Jeju";"Blockchain";63,01;46;3;49;21,37;33;0,41;44
"LA";"LA4";"Vientiane";"Vientiane";"Blockchain";0;124;0;99;0;124;0;99
"MM";"MM18";"Yangon";"Yangon";"Blockchain";0;124;0;99;0;124;0;99
"MM";"MM5";"Mandalay";"Mandalay";"Blockchain";5,48;112;0;99;0,06;112;0;99
"MN";"MN1";"Ulaanbaatar";"Ulaanbaatar";"Blockchain";24,2;77;0;99;15,96;41;0;99
"MO";"MO000";"Macau";"Macao";"Blockchain";27,4;74;0;99;26,63;27;0;99
"MY";"MY1";"Alor Setar";"Alor Star";"Blockchain";30,14;72;0;99;48,89;16;0;99
"MY";"MY12";"Kota Kinabalu";"Kota Kinabalu";"Blockchain";15,53;90;0;99;3,23;88;0;99
"MY";"MY13";"Kuala Lumpur";"Kuala Lumpur";"Blockchain";85,39;11;10;30;68,48;6;2,13;13
"MY";"MY14";"Kuala Terengganu";"Kuala Terengganu";"Blockchain";7,31;108;0;99;0,14;108;0;99
"MY";"MY15";"Kuantan";"Kuantan";"Blockchain";21;79;0;99;11,71;52;0;99
"MY";"MY16";"Kuching";"Kuching";"Blockchain";11,42;99;0;99;0,37;99;0;99
"MY";"MY24";"Seremban";"Seremban";"Blockchain";16,44;88;0;99;3,42;86;0;99
"MY";"MY29";"Sandakan";"Sandakan";"Blockchain";4,57;114;0;99;0,05;114;0;99
"MY";"MY8";"Ipoh";"Ipoh";"Blockchain";31,51;71;0;99;51,77;14;0;99
"MY";"MY9";"Johor Bahru";"Johor Bahru";"Blockchain";24,66;76;0;99;17,63;39;0;99
"PH";"PH1";"Angeles";"Angeles City";"Blockchain";5,48;112;0;99;0,06;112;0;99
"PH";"PH12";"Cebu";"Cebu City";"Blockchain";74,43;25;2;54;52,2;13;11,74;6
"PH";"PH15";"Davao";"Davao City";"Blockchain";12,79;96;0;99;0,56;96;0;99
"PH";"PH18";"General Santos";"General Santos City";"Blockchain";8,22;106;0;99;0,17;106;0;99
"PH";"PH2";"Bacolod";"Bacolod";"Blockchain";67,58;36;1;64;45,58;17;12,19;5
"PH";"PH21";"Iloilo";"Iloilo City";"Blockchain";68,95;34;1;64;45,34;18;22,65;3
"PH";"PH3";"Baguio";"Baguio City";"Blockchain";3,65;116;0;99;0,04;116;0;99
"PH";"PH32";"Manila";"Manila";"Blockchain";82,19;15;6;39;56,09;10;11,19;7
"PH";"PH46";"Tarlac";"Tarlac";"Blockchain";3,65;116;0;99;0,04;116;0;99
"PH";"PH5";"Batangas";"Batangas City";"Blockchain";18,72;83;0;99;5,13;75;0;99
"PH";"PH52";"San Fernando";"San Fernando";"Blockchain";3,65;116;0;99;0,04;116;0;99
"PH";"PH9";"Cagayan de Oro";"Cagayan de Oro City";"Blockchain";11,87;98;0;99;0,38;98;0;99
"SG";"SGZZZ";"Singapore";"Singapore";"Blockchain";92,24;6;254;7;51,43;15;2,61;12
"TH";"TH1";"Bangkok";"Bangkok";"Blockchain";63,01;46;7;36;3,49;85;1,01;23
"TH";"TH13";"Rayong";"Rayong";"Blockchain";12,33;97;0;99;0,54;97;0;99
"TH";"TH16";"Surat Thani";"Suphan Buri";"Blockchain";20,55;80;0;99;9,6;57;0;99
"TH";"TH17";"Ubon Ratchathani";"Ubon Ratchathani";"Blockchain";1,83;120;0;99;0,01;120;0;99
"TH";"TH18";"Udon Thani";"Udon Thani";"Blockchain";65,3;40;1;64;21,78;30;31,71;2
"TH";"TH2";"Chiang Mai";"Chiang Mai";"Blockchain";13,24;95;0;99;0,93;95;0;99
"TH";"TH3";"Chon Buri";"Chon Buri";"Blockchain";25,11;75;0;99;18,01;38;0;99
"TH";"TH6";"Khon Kaen";"Khon-Kaen";"Blockchain";9,59;103;0;99;0,21;103;0;99
"TH";"TH7";"Lampang";"Lampang";"Blockchain";1,83;120;0;99;0,01;120;0;99
"TH";"TH9";"Nakhon Ratchasima";"Nakhon Ratchasima";"Blockchain";8,68;105;0;99;0,18;105;0;99
"TW";"TW000";"Chinese Taipei";"Taipei";"Blockchain";84,47;12;44;16;43,37;19;0,59;34
"VN";"VN11";"Ho Chi Minh City";"Ho Chi Minh City";"Blockchain";73,97;28;5;42;25,83;28;2,67;11
"VN";"VN12";"Hanoi";"Hanoi";"Blockchain";23,74;78;0;99;15,34;43;0;99
"VN";"VN18";"Nha Trang";"Nha Trang";"Blockchain";4,57;114;0;99;0,05;114;0;99
"VN";"VN7";"Can Tho";"Can Tho";"Blockchain";63,93;44;1;64;24,61;29;4,06;10
"VN";"VN9";"Da Nang";"Da Nang";"Blockchain";0;124;0;99;0;124;0;99
"CN";"CN12";"Beijing";"Beijing";"Other energy storage";72,04;36;22;8;7,84;79;0,47;48
"CN";"CN126";"Nanchang";"Nanchang";"Other energy storage";65,88;44;1;49;39,26;32;1,07;32
"CN";"CN128";"Nanning";"Nanning";"Other energy storage";84,36;16;3;34;48,81;16;5,22;6
"CN";"CN153";"Shijiazhuang";"Shijiazhuang";"Other energy storage";95,26;3;10;14;51,21;13;5,61;5
"CN";"CN161";"Taiyuan";"Taiyuan";"Other energy storage";61,14;51;1;49;30,33;46;1,25;28
"CN";"CN164";"Urumqi";"Urumqi";"Other energy storage";30,33;62;0;92;29,92;47;0;92
"CN";"CN167";"Wuhan";"Wuhan";"Other energy storage";54,5;55;1;49;22,18;59;0,14;55
"CN";"CN169";"Xian";"Xian";"Other energy storage";91,47;6;5;22;56,6;8;2,52;10
"CN";"CN17";"Changsha";"Changsha";"Other energy storage";65,88;44;1;49;52,17;12;0,43;52
"CN";"CN191";"Shenzhen";"Shenzhen";"Other energy storage";72,51;35;38;5;6,22;83;0,39;53
"CN";"CN20";"Chengdu";"Chengdu";"Other energy storage";73,93;32;5;22;28,4;51;1,45;23
"CN";"CN23";"Chongqing";"Chongqing";"Other energy storage";56,87;53;1;49;22,51;58;0,52;47
"CN";"CN238";"Changchun";"Changchun";"Other energy storage";62,09;50;1;49;27,05;53;1,61;20
"CN";"CN277";"Hangzhou";"Hangzhou";"Other energy storage";71,56;37;8;17;26,2;54;0,43;52
"CN";"CN280";"Harbin";"Harbin";"Other energy storage";72,99;34;2;40;31,51;44;4,76;7
"CN";"CN282";"Hefei";"Hefei";"Other energy storage";63,03;48;1;49;44,78;22;0,45;50
"CN";"CN335";"Nanjing";"Nanjing";"Other energy storage";85,31;14;31;6;38,55;34;1,07;32
"CN";"CN357";"Shanghai";"Shanghai";"Other energy storage";72,99;34;16;12;14,74;69;0,62;44
"CN";"CN362";"Shenyang";"Shenyang";"Other energy storage";89,1;10;5;22;52,75;10;1,71;18
"CN";"CN383";"Tianjin";"Tianjin";"Other energy storage";55,92;54;1;49;21,13;63;0,47;48
"CN";"CN393";"Weifang";"Weifang";"Other energy storage";87,2;13;17;10;40,63;29;1,5;22
"CN";"CN400";"Xiamen";"Xiamen";"Other energy storage";81,04;23;6;20;41,73;26;1,08;31
"CN";"CN48";"Guangzhou";"Guangzhou";"Other energy storage";80,09;25;30;7;34,32;40;0,86;38
"CN";"CN50";"Guiyang";"Guiyang";"Other energy storage";28,91;65;0;92;23,92;57;0;92
"CN";"CN64";"Inner Mongolia";"Hohhot";"Other energy storage";33,65;57;0;92;40,94;27;0;92
"CN";"CN95";"Kunming";"Kunming";"Other energy storage";27,01;69;0;92;18,88;65;0;92
"CN";"CN98";"Lanzhou";"Lanzhou";"Other energy storage";76,3;28;1;49;46,44;20;4,42;8
"HK";"HK000";"Hong Kong";"Hong Kong";"Other energy storage";80,57;24;5;22;48,15;17;0,9;37
"ID";"ID102";"Tasikmalaya";"Tasikmalaya";"Other energy storage";0;126;0;92;0;126;0;92
"ID";"ID107";"Yogyakarta";"Yogyakarta";"Other energy storage";20,38;83;0;92;6,59;82;0;92
"ID";"ID2";"Balikpapan";"Balikpapan";"Other energy storage";6,64;112;0;92;0,12;112;0;92
"ID";"ID27";"Denpasar";"Denpasar";"Other energy storage";5,69;114;0;92;0,1;114;0;92
"ID";"ID33";"Jakarta";"Jakarta";"Other energy storage";19,43;85;0;92;4,75;85;0;92
"ID";"ID4";"Bandung";"Bandung";"Other energy storage";12,8;99;0;92;1,36;99;0;92
"ID";"ID52";"Malang";"Malang";"Other energy storage";15,17;94;0;92;1,91;94;0;92
"ID";"ID55";"Medan";"Medan";"Other energy storage";6,16;113;0;92;0,11;113;0;92
"ID";"ID7";"Batam";"Batam";"Other energy storage";13,74;97;0;92;1,46;97;0;92
"ID";"ID70";"Pemalang";"Padang";"Other energy storage";3,79;118;0;92;0,05;118;0;92
"ID";"ID85";"Semarang";"Palembang";"Other energy storage";24,17;75;0;92;10,43;73;0;92
"ID";"ID85";"Semarang";"Semarang";"Other energy storage";24,17;75;0;92;10,43;73;0;92
"ID";"ID88";"Sidoarjo";"Pekalongan";"Other energy storage";0;126;0;92;0;126;0;92
"ID";"ID91";"Subang";"Pekan Baru";"Other energy storage";26,07;71;0;92;17;67;0;92
"ID";"ID92";"Sukabumi";"Sukabumi";"Other energy storage";2,84;120;0;92;0,03;120;0;92
"ID";"ID95";"Surabaya";"Surabaya";"Other energy storage";25,12;73;0;92;13,29;71;0;92
