"tech";"nuts2";"nuts2_name";"count";"rca";"rel";"comp";"parent";"value";"id";"color"
"Greenhouse gas capture";"FR72";"Auvergne";0;"0";"10,93";"25,14";"Green transition";0;"Greenhouse gas capture";"green"
"Greenhouse gas capture";"FI19";"Länsi-Suomi";1;"0,26";"22,84";"25,14";"Green transition";1;"Greenhouse gas capture";"green"
"Greenhouse gas capture";"DE91";"Braunschweig";2;"0,39";"25,72";"25,14";"Green transition";2;"Greenhouse gas capture";"green"
"Greenhouse gas capture";"DK03";"Syddanmark";1;"0,35";"15,15";"25,14";"Green transition";1;"Greenhouse gas capture";"green"
"Greenhouse gas capture";"DEA5";"Arnsberg";11;"1,51";"42,8";"25,14";"Green transition";11;"Greenhouse gas capture";"green"
"Greenhouse gas capture";"PT20";"Região Autónoma dos Açores";0;"0";"2,38";"25,14";"Green transition";0;"Greenhouse gas capture";"green"
"Greenhouse gas capture";"DEB3";"Rheinhessen-Pfalz";17;"1,72";"70,23";"25,14";"Green transition";17;"Greenhouse gas capture";"green"
"Greenhouse gas capture";"BE31";"Prov. Brabant Wallon";4;"2,53";"73,43";"25,14";"Green transition";4;"Greenhouse gas capture";"green"
"Greenhouse gas capture";"FR52";"Bretagne";2;"0,48";"7,42";"25,14";"Green transition";2;"Greenhouse gas capture";"green"
"Greenhouse gas capture";"BE24";"Prov. Vlaams-Brabant";5;"1,25";"72,14";"25,14";"Green transition";5;"Greenhouse gas capture";"green"
"Greenhouse gas capture";"UKI1";"Inner London";5;"0,45";"7,11";"25,14";"Green transition";5;"Greenhouse gas capture";"green"
"Greenhouse gas capture";"ITF4";"Puglia";1;"1,35";"53,09";"25,14";"Green transition";1;"Greenhouse gas capture";"green"
"Greenhouse gas capture";"SE11";"Stockholm";6;"0,32";"4,59";"25,14";"Green transition";6;"Greenhouse gas capture";"green"
"Greenhouse gas capture";"PL34";"Podlaskie";0;"0";"15,67";"25,14";"Green transition";0;"Greenhouse gas capture";"green"
"Greenhouse gas capture";"ITG1";"Sicilia";1;"1,3";"45,18";"25,14";"Green transition";1;"Greenhouse gas capture";"green"
"Greenhouse gas capture";"EL65";"Peloponnisos";0;"0";"17,96";"25,14";"Green transition";0;"Greenhouse gas capture";"green"
"Greenhouse gas capture";"SI03";"Zahodna Slovenija";0;"0";"30,96";"25,14";"Green transition";0;"Greenhouse gas capture";"green"
"Greenhouse gas capture";"PL31";"Lubelskie";2;"10,93";"64,41";"25,14";"Green transition";2;"Greenhouse gas capture";"green"
"Greenhouse gas capture";"AT33";"Tirol";0;"0";"40,26";"25,14";"Green transition";0;"Greenhouse gas capture";"green"
"Greenhouse gas capture";"PL61";"Kujawsko-Pomorskie";0;"0";"23,53";"25,14";"Green transition";0;"Greenhouse gas capture";"green"
"Greenhouse gas capture";"ITH3";"Veneto";3;"0,72";"33,27";"25,14";"Green transition";3;"Greenhouse gas capture";"green"
"Greenhouse gas capture";"ITI2";"Umbria";0;"0";"10,91";"25,14";"Green transition";0;"Greenhouse gas capture";"green"
"Greenhouse gas capture";"UKG3";"West Midlands";2;"0,71";"15,95";"25,14";"Green transition";2;"Greenhouse gas capture";"green"
"Greenhouse gas capture";"BE22";"Prov. Limburg (BE)";1;"1";"69,81";"25,14";"Green transition";1;"Greenhouse gas capture";"green"
"Greenhouse gas capture";"NL23";"Flevoland";0;"0";"13,02";"25,14";"Green transition";0;"Greenhouse gas capture";"green"
"Greenhouse gas capture";"ES43";"Extremadura";0;"0";"4,74";"25,14";"Green transition";0;"Greenhouse gas capture";"green"
"Greenhouse gas capture";"DE93";"Lüneburg";1;"0,48";"19,03";"25,14";"Green transition";1;"Greenhouse gas capture";"green"
"Greenhouse gas capture";"CH02";"Espace Mittelland";2;"0,36";"7,55";"25,14";"Green transition";2;"Greenhouse gas capture";"green"
"Greenhouse gas capture";"BG34";"Yugoiztochen";0;"0";"7,12";"25,14";"Green transition";0;"Greenhouse gas capture";"green"
"Greenhouse gas capture";"BE10";"Région de Bruxelles-Capitale / Brussels Hoofdstedelijk Gewest";2;"0,76";"37,89";"25,14";"Green transition";2;"Greenhouse gas capture";"green"
"Greenhouse gas capture";"UKH2";"Bedfordshire and Hertfordshire";12;"4,33";"65,49";"25,14";"Green transition";12;"Greenhouse gas capture";"green"
"Greenhouse gas capture";"UKJ4";"Kent";1;"0,91";"19,9";"25,14";"Green transition";1;"Greenhouse gas capture";"green"
"Greenhouse gas capture";"FR10";"Île de France";43;"1,2";"58,84";"25,14";"Green transition";43;"Greenhouse gas capture";"green"
"Greenhouse gas capture";"UKI2";"Outer London";0;"0";"10,57";"25,14";"Green transition";0;"Greenhouse gas capture";"green"
"Greenhouse gas capture";"NL11";"Groningen";0;"0";"21,85";"25,14";"Green transition";0;"Greenhouse gas capture";"green"
"Greenhouse gas capture";"UKH3";"Essex";0;"0";"13,11";"25,14";"Green transition";0;"Greenhouse gas capture";"green"
"Greenhouse gas capture";"FI1C";"Etelä-Suomi";3;"1,16";"71,5";"25,14";"Green transition";3;"Greenhouse gas capture";"green"
"Greenhouse gas capture";"HU33";"Dél-Alföld";0;"0";"18,61";"25,14";"Green transition";0;"Greenhouse gas capture";"green"
"Greenhouse gas capture";"ES11";"Galicia";0;"0";"22,38";"25,14";"Green transition";0;"Greenhouse gas capture";"green"
"Greenhouse gas capture";"EL64";"Sterea Ellada";0;"0";"7,42";"25,14";"Green transition";0;"Greenhouse gas capture";"green"
"Greenhouse gas capture";"FI1B";"Helsinki-Uusimaa";6;"0,57";"34,61";"25,14";"Green transition";6;"Greenhouse gas capture";"green"
"Greenhouse gas capture";"BE23";"Prov. Oost-Vlaanderen";6;"1,87";"55,87";"25,14";"Green transition";6;"Greenhouse gas capture";"green"
"Greenhouse gas capture";"UKK3";"Cornwall and Isles of Scilly";1;"3,21";"75,18";"25,14";"Green transition";1;"Greenhouse gas capture";"green"
"Greenhouse gas capture";"NL12";"Friesland (NL)";1;"2,45";"66,83";"25,14";"Green transition";1;"Greenhouse gas capture";"green"
"Greenhouse gas capture";"FR24";"Centre";2;"0,85";"16,53";"25,14";"Green transition";2;"Greenhouse gas capture";"green"
"Greenhouse gas capture";"FR81";"Languedoc-Roussillon";4;"1,88";"77,17";"25,14";"Green transition";4;"Greenhouse gas capture";"green"
"Greenhouse gas capture";"SE22";"Sydsverige";4;"0,44";"21,2";"25,14";"Green transition";4;"Greenhouse gas capture";"green"
"Greenhouse gas capture";"UKE2";"North Yorkshire";1;"1,06";"56,42";"25,14";"Green transition";1;"Greenhouse gas capture";"green"
"Greenhouse gas capture";"ES30";"Comunidad de Madrid";6;"1,39";"46,7";"25,14";"Green transition";6;"Greenhouse gas capture";"green"
"Greenhouse gas capture";"PT30";"Região Autónoma da Madeira";0;"0";"2,94";"25,14";"Green transition";0;"Greenhouse gas capture";"green"
"Greenhouse gas capture";"ITI3";"Marche";1;"1,3";"50,43";"25,14";"Green transition";1;"Greenhouse gas capture";"green"
"Greenhouse gas capture";"RO11";"Nord-Vest";0;"0";"9,49";"25,14";"Green transition";0;"Greenhouse gas capture";"green"
"Greenhouse gas capture";"CZ02";"Střední Čechy";0;"0";"27,9";"25,14";"Green transition";0;"Greenhouse gas capture";"green"
"Greenhouse gas capture";"CZ08";"Moravskoslezsko";1;"3,61";"48,35";"25,14";"Green transition";1;"Greenhouse gas capture";"green"
"Greenhouse gas capture";"ITH4";"Friuli-Venezia Giulia";4;"3,38";"66,63";"25,14";"Green transition";4;"Greenhouse gas capture";"green"
"Greenhouse gas capture";"CZ04";"Severozápad";0;"0";"32,18";"25,14";"Green transition";0;"Greenhouse gas capture";"green"
"Greenhouse gas capture";"RO21";"Nord-Est";0;"0";"1,69";"25,14";"Green transition";0;"Greenhouse gas capture";"green"
"Greenhouse gas capture";"BG31";"Severozapaden";0;"0";"9,03";"25,14";"Green transition";0;"Greenhouse gas capture";"green"
"Greenhouse gas capture";"HR04";"Kontinentalna Hrvatska";0;"0";"10,16";"25,14";"Green transition";0;"Greenhouse gas capture";"green"
"Greenhouse gas capture";"UKF2";"Leicestershire, Rutland and Northamptonshire";1;"0,73";"23,04";"25,14";"Green transition";1;"Greenhouse gas capture";"green"
"Greenhouse gas capture";"SE33";"Övre Norrland";0;"0";"15,04";"25,14";"Green transition";0;"Greenhouse gas capture";"green"
"Greenhouse gas capture";"NL33";"Zuid-Holland";14;"2,32";"77,89";"25,14";"Green transition";14;"Greenhouse gas capture";"green"
"Greenhouse gas capture";"DEG0";"Thüringen";3;"0,95";"50,27";"25,14";"Green transition";3;"Greenhouse gas capture";"green"
"Greenhouse gas capture";"PL32";"Podkarpackie";0;"0";"7,71";"25,14";"Green transition";0;"Greenhouse gas capture";"green"
"Greenhouse gas capture";"PL63";"Pomorskie";0;"0";"16,42";"25,14";"Green transition";0;"Greenhouse gas capture";"green"
"Greenhouse gas capture";"ITH1";"Provincia Autonoma di Bolzano/Bozen";0;"0";"19,83";"25,14";"Green transition";0;"Greenhouse gas capture";"green"
"Greenhouse gas capture";"UKD6";"Cheshire";2;"1,25";"58,38";"25,14";"Green transition";2;"Greenhouse gas capture";"green"
"Greenhouse gas capture";"FR53";"Poitou-Charentes";1;"1,1";"70,8";"25,14";"Green transition";1;"Greenhouse gas capture";"green"
"Greenhouse gas capture";"HU22";"Nyugat-Dunántúl";0;"0";"27,51";"25,14";"Green transition";0;"Greenhouse gas capture";"green"
"Greenhouse gas capture";"EL62";"Ionia Nisia";0;"0";"0,14";"25,14";"Green transition";0;"Greenhouse gas capture";"green"
"Greenhouse gas capture";"SK04";"Východné Slovensko";0;"0";"11,17";"25,14";"Green transition";0;"Greenhouse gas capture";"green"
"Greenhouse gas capture";"ITC3";"Liguria";1;"0,94";"53,77";"25,14";"Green transition";1;"Greenhouse gas capture";"green"
"Greenhouse gas capture";"UKE3";"South Yorkshire";1;"1,03";"48,84";"25,14";"Green transition";1;"Greenhouse gas capture";"green"
"Greenhouse gas capture";"LV00";"Latvija";2;"6,15";"63,89";"25,14";"Green transition";2;"Greenhouse gas capture";"green"
"Greenhouse gas capture";"FRY1";"Guadeloupe";0;"0";"17,81";"25,14";"Green transition";0;"Greenhouse gas capture";"green"
"Greenhouse gas capture";"UKD3";"Greater Manchester";5;"2,03";"62,09";"25,14";"Green transition";5;"Greenhouse gas capture";"green"
"Greenhouse gas capture";"DE40";"Brandenburg";1;"0,3";"21,19";"25,14";"Green transition";1;"Greenhouse gas capture";"green"
"Greenhouse gas capture";"FR26";"Bourgogne";0;"0";"19,12";"25,14";"Green transition";0;"Greenhouse gas capture";"green"
"Greenhouse gas capture";"PL41";"Wielkopolskie";0;"0";"20,45";"25,14";"Green transition";0;"Greenhouse gas capture";"green"
"Greenhouse gas capture";"NO03";"Sør-Østlandet";5;"3,73";"72,96";"25,14";"Green transition";5;"Greenhouse gas capture";"green"
"Greenhouse gas capture";"RO42";"Vest";0;"0";"5,15";"25,14";"Green transition";0;"Greenhouse gas capture";"green"
"Greenhouse gas capture";"EL43";"Kriti";0;"0";"16,98";"25,14";"Green transition";0;"Greenhouse gas capture";"green"
"Greenhouse gas capture";"UKM2";"Eastern Scotland";2;"0,82";"27,41";"25,14";"Green transition";2;"Greenhouse gas capture";"green"
"Greenhouse gas capture";"DE21";"Oberbayern";30;"0,88";"18,73";"25,14";"Green transition";30;"Greenhouse gas capture";"green"
"Greenhouse gas capture";"SK01";"Bratislavský kraj";0;"0";"27,97";"25,14";"Green transition";0;"Greenhouse gas capture";"green"
"Greenhouse gas capture";"SE12";"Östra Mellansverige";5;"0,63";"20,78";"25,14";"Green transition";5;"Greenhouse gas capture";"green"
"Greenhouse gas capture";"NO05";"Vestlandet";5;"3,61";"65,3";"25,14";"Green transition";5;"Greenhouse gas capture";"green"
"Greenhouse gas capture";"UKN0";"Northern Ireland";3;"3,21";"61,96";"25,14";"Green transition";3;"Greenhouse gas capture";"green"
"Greenhouse gas capture";"DEA1";"Düsseldorf";11;"0,76";"47,4";"25,14";"Green transition";11;"Greenhouse gas capture";"green"
"Greenhouse gas capture";"ITH5";"Emilia-Romagna";2;"0,35";"15,82";"25,14";"Green transition";2;"Greenhouse gas capture";"green"
"Greenhouse gas capture";"BE35";"Prov. Namur";1;"1,82";"25,14";"25,14";"Green transition";1;"Greenhouse gas capture";"green"
"Greenhouse gas capture";"PT16";"Centro (PT)";0;"0";"30,1";"25,14";"Green transition";0;"Greenhouse gas capture";"green"
"Greenhouse gas capture";"DE22";"Niederbayern";0;"0";"18,17";"25,14";"Green transition";0;"Greenhouse gas capture";"green"
"Greenhouse gas capture";"CH04";"Zürich";18;"2,11";"49,43";"25,14";"Green transition";18;"Greenhouse gas capture";"green"
"Greenhouse gas capture";"AT21";"Kärnten";1;"1,47";"55,44";"25,14";"Green transition";1;"Greenhouse gas capture";"green"
"Greenhouse gas capture";"CH03";"Nordwestschweiz";3;"0,37";"13,36";"25,14";"Green transition";3;"Greenhouse gas capture";"green"
"Greenhouse gas capture";"BE32";"Prov. Hainaut";2;"1,78";"65,98";"25,14";"Green transition";2;"Greenhouse gas capture";"green"
"Greenhouse gas capture";"PL21";"Małopolskie";0;"0";"23,01";"25,14";"Green transition";0;"Greenhouse gas capture";"green"
"Greenhouse gas capture";"BG41";"Yugozapaden";0;"0";"20,77";"25,14";"Green transition";0;"Greenhouse gas capture";"green"
"Greenhouse gas capture";"CZ06";"Jihovýchod";0;"0";"38,97";"25,14";"Green transition";0;"Greenhouse gas capture";"green"
"Greenhouse gas capture";"IS01";"Höfuðborgarsvæði";2;"8,61";"57,47";"25,14";"Green transition";2;"Greenhouse gas capture";"green"
"Greenhouse gas capture";"PL43";"Lubuskie";0;"0";"7,7";"25,14";"Green transition";0;"Greenhouse gas capture";"green"
"Greenhouse gas capture";"BE21";"Prov. Antwerpen";4;"0,98";"36,71";"25,14";"Green transition";4;"Greenhouse gas capture";"green"
"Greenhouse gas capture";"LI00";"Liechtenstein";0;"0";"9,92";"25,14";"Green transition";0;"Greenhouse gas capture";"green"
"Greenhouse gas capture";"UKJ2";"Surrey, East and West Sussex";5;"1,2";"44,29";"25,14";"Green transition";5;"Greenhouse gas capture";"green"
"Greenhouse gas capture";"DE23";"Oberpfalz";2;"0,29";"6,46";"25,14";"Green transition";2;"Greenhouse gas capture";"green"
"Greenhouse gas capture";"FR62";"Midi-Pyrénées";2;"0,45";"24,94";"25,14";"Green transition";2;"Greenhouse gas capture";"green"
"Greenhouse gas capture";"HU23";"Dél-Dunántúl";0;"0";"8,46";"25,14";"Green transition";0;"Greenhouse gas capture";"green"
"Greenhouse gas capture";"PL62";"Warmińsko-Mazurskie";0;"0";"23,92";"25,14";"Green transition";0;"Greenhouse gas capture";"green"
"Greenhouse gas capture";"SE31";"Norra Mellansverige";5;"3,28";"52,41";"25,14";"Green transition";5;"Greenhouse gas capture";"green"
"Greenhouse gas capture";"FI1D";"Pohjois- ja Itä-Suomi";2;"0,62";"13,84";"25,14";"Green transition";2;"Greenhouse gas capture";"green"
"Greenhouse gas capture";"SK02";"Západné Slovensko";0;"0";"35,4";"25,14";"Green transition";0;"Greenhouse gas capture";"green"
"Greenhouse gas capture";"NO04";"Agder og Rogaland";2;"1,02";"55,59";"25,14";"Green transition";2;"Greenhouse gas capture";"green"
"Greenhouse gas capture";"UKC2";"Northumberland and Tyne and Wear";0;"0";"29,85";"25,14";"Green transition";0;"Greenhouse gas capture";"green"
"Greenhouse gas capture";"ES42";"Castilla-La Mancha";0;"0";"25,39";"25,14";"Green transition";0;"Greenhouse gas capture";"green"
"Greenhouse gas capture";"UKM5";"North Eastern Scotland";1;"0,94";"50,57";"25,14";"Green transition";1;"Greenhouse gas capture";"green"
"Greenhouse gas capture";"RO32";"Bucureşti - Ilfov";0;"0";"16,42";"25,14";"Green transition";0;"Greenhouse gas capture";"green"
"Greenhouse gas capture";"NL32";"Noord-Holland";18;"4,88";"81,01";"25,14";"Green transition";18;"Greenhouse gas capture";"green"
"Greenhouse gas capture";"PT11";"Norte";3;"2,51";"56,28";"25,14";"Green transition";3;"Greenhouse gas capture";"green"
"Greenhouse gas capture";"BG33";"Severoiztochen";0;"0";"8,36";"25,14";"Green transition";0;"Greenhouse gas capture";"green"
"Greenhouse gas capture";"AT11";"Burgenland (AT)";1;"3,03";"65,99";"25,14";"Green transition";1;"Greenhouse gas capture";"green"
"Greenhouse gas capture";"MT00";"Malta";0;"0";"28,22";"25,14";"Green transition";0;"Greenhouse gas capture";"green"
"Greenhouse gas capture";"DK02";"Sjælland";12;"8,99";"75,84";"25,14";"Green transition";12;"Greenhouse gas capture";"green"
"Greenhouse gas capture";"BE34";"Prov. Luxembourg (BE)";0;"0";"33,15";"25,14";"Green transition";0;"Greenhouse gas capture";"green"
"Greenhouse gas capture";"EL42";"Notio Aigaio";0;"0";"2,06";"25,14";"Green transition";0;"Greenhouse gas capture";"green"
"Greenhouse gas capture";"FR41";"Lorraine";9;"4,51";"67,77";"25,14";"Green transition";9;"Greenhouse gas capture";"green"
"Greenhouse gas capture";"ES13";"Cantabria";3;"16,34";"53,97";"25,14";"Green transition";3;"Greenhouse gas capture";"green"
"Greenhouse gas capture";"ES53";"Illes Balears";0;"0";"23,56";"25,14";"Green transition";0;"Greenhouse gas capture";"green"
"Greenhouse gas capture";"FR42";"Alsace";2;"0,64";"33,8";"25,14";"Green transition";2;"Greenhouse gas capture";"green"
"Greenhouse gas capture";"UKK4";"Devon";2;"3,29";"60,83";"25,14";"Green transition";2;"Greenhouse gas capture";"green"
"Greenhouse gas capture";"AT32";"Salzburg";2;"2,47";"54,49";"25,14";"Green transition";2;"Greenhouse gas capture";"green"
"Greenhouse gas capture";"DEE0";"Sachsen-Anhalt";3;"1,83";"79,39";"25,14";"Green transition";3;"Greenhouse gas capture";"green"
"Greenhouse gas capture";"FR71";"Rhône-Alpes";20;"1,33";"80,83";"25,14";"Green transition";20;"Greenhouse gas capture";"green"
"Greenhouse gas capture";"DE26";"Unterfranken";5;"0,93";"36,55";"25,14";"Green transition";5;"Greenhouse gas capture";"green"
"Greenhouse gas capture";"BE25";"Prov. West-Vlaanderen";0;"0";"13,03";"25,14";"Green transition";0;"Greenhouse gas capture";"green"
"Greenhouse gas capture";"UKE1";"East Yorkshire and Northern Lincolnshire";2;"2,95";"57,93";"25,14";"Green transition";2;"Greenhouse gas capture";"green"
"Greenhouse gas capture";"DE24";"Oberfranken";3;"0,7";"30,45";"25,14";"Green transition";3;"Greenhouse gas capture";"green"
"Greenhouse gas capture";"FR83";"Corse";0;"0";"4,25";"25,14";"Green transition";0;"Greenhouse gas capture";"green"
"Greenhouse gas capture";"DE12";"Karlsruhe";13;"0,94";"59,45";"25,14";"Green transition";13;"Greenhouse gas capture";"green"
"Greenhouse gas capture";"FR21";"Champagne-Ardenne";1;"1,37";"22,82";"25,14";"Green transition";1;"Greenhouse gas capture";"green"
"Heat pumps";"DEF0";"Schleswig-Holstein";0;"0";"28,02";"20,68";"Green transition";0;"Heat pumps";"green"
"Heat pumps";"UKM5";"North Eastern Scotland";0;"0";"12,42";"20,68";"Green transition";0;"Heat pumps";"green"
"Heat pumps";"UKJ2";"Surrey, East and West Sussex";0;"0";"37,16";"20,68";"Green transition";0;"Heat pumps";"green"
"Heat pumps";"ITG1";"Sicilia";1;"3,61";"31,7";"20,68";"Green transition";1;"Heat pumps";"green"
"Heat pumps";"FR24";"Centre";0;"0";"44,28";"20,68";"Green transition";0;"Heat pumps";"green"
"Heat pumps";"EL54";"Thessalia";0;"0";"5,76";"20,68";"Green transition";0;"Heat pumps";"green"
"Heat pumps";"PL11";"Łódzkie";0;"0";"10,72";"20,68";"Green transition";0;"Heat pumps";"green"
